step, mean infection rate, std. dev
166200,0.9901,0.0454
166800,0.9901,0.0454
167400,0.9907,0.0453
168000,0.9907,0.0453
168600,0.9907,0.0453
169200,0.9907,0.0453
169800,0.9934,0.0299
170400,0.9934,0.0299
171000,0.9940,0.0265
171600,0.9940,0.0265
172200,0.9945,0.0232
172800,0.9945,0.0232
173400,0.9945,0.0232
174000,0.9957,0.0220
174600,0.9962,0.0206
175200,0.9962,0.0206
175800,0.9962,0.0206
176400,0.9962,0.0206
177000,0.9962,0.0206
177600,0.9962,0.0206
178200,0.9962,0.0206
178800,0.9962,0.0206
179400,0.9962,0.0206
180000,0.9968,0.0170
180600,0.9968,0.0170
181200,0.9968,0.0170
181800,0.9968,0.0170
182400,0.9968,0.0170
183000,0.9968,0.0170
183600,0.9968,0.0170
184200,0.9973,0.0136
184800,0.9973,0.0136
185400,0.9973,0.0136
186000,0.9973,0.0136
186600,0.9973,0.0136
187200,0.9973,0.0136
187800,0.9973,0.0136
188400,0.9973,0.0136
189000,0.9973,0.0136
189600,0.9973,0.0136
190200,0.9973,0.0136
190800,0.9978,0.0121
191400,0.9984,0.0085
192000,0.9984,0.0085
192600,0.9984,0.0085
193200,0.9984,0.0085
193800,0.9984,0.0085
194400,0.9984,0.0085
195000,0.9984,0.0085
195600,0.9984,0.0085
196200,0.9984,0.0085
196800,0.9984,0.0085
197400,0.9984,0.0085
198000,0.9984,0.0085
198600,0.9984,0.0085
199200,0.9984,0.0085
199800,0.9984,0.0085
200400,0.9984,0.0085
201000,0.9984,0.0085
201600,0.9984,0.0085
202200,0.9984,0.0085
202800,0.9984,0.0085
203400,0.9984,0.0085
204000,0.9984,0.0085
204600,0.9984,0.0085
205200,0.9984,0.0085
205800,0.9984,0.0085
206400,0.9984,0.0085
207000,0.9994,0.0039
207600,0.9994,0.0039
208200,0.9994,0.0039
208800,0.9994,0.0039
209400,0.9994,0.0039
210000,0.9994,0.0039
210600,0.9994,0.0039
211200,0.9994,0.0039
211800,0.9994,0.0039
212400,0.9994,0.0039
213000,0.9994,0.0039
213600,0.9994,0.0039
214200,0.9994,0.0039
214800,0.9994,0.0039
215400,0.9994,0.0039
216000,0.9994,0.0039
216600,1.0000,0.0000
