type,susceptibility,time,mean infection rate,std. dev
discovery-only,0.2,315600,0.9773,0.0877
discovery-only,0.2,316200,0.9773,0.0877
discovery-only,0.2,316800,0.9773,0.0877
discovery-only,0.2,317400,0.9773,0.0877
discovery-only,0.2,318000,0.9773,0.0877
discovery-only,0.2,318600,0.9786,0.0834
discovery-only,0.2,319200,0.9786,0.0834
discovery-only,0.2,319800,0.9786,0.0834
discovery-only,0.2,320400,0.9786,0.0834
discovery-only,0.2,321000,0.9786,0.0834
discovery-only,0.2,321600,0.9786,0.0834
discovery-only,0.2,322200,0.9786,0.0834
discovery-only,0.2,322800,0.9786,0.0834
discovery-only,0.2,323400,0.9786,0.0834
discovery-only,0.2,324000,0.9786,0.0834
discovery-only,0.2,324600,0.9786,0.0834
discovery-only,0.2,325200,0.9786,0.0834
discovery-only,0.2,325800,0.9786,0.0834
discovery-only,0.2,326400,0.9786,0.0834
discovery-only,0.2,327000,0.9786,0.0834
discovery-only,0.2,327600,0.9799,0.0753
discovery-only,0.2,328200,0.9799,0.0753
discovery-only,0.2,328800,0.9799,0.0753
discovery-only,0.2,329400,0.9799,0.0753
discovery-only,0.2,330000,0.9799,0.0753
discovery-only,0.2,330600,0.9810,0.0752
discovery-only,0.2,331200,0.9810,0.0752
discovery-only,0.2,331800,0.9810,0.0752
discovery-only,0.2,332400,0.9810,0.0752
discovery-only,0.2,333000,0.9810,0.0752
discovery-only,0.2,333600,0.9810,0.0752
discovery-only,0.2,334200,0.9810,0.0752
discovery-only,0.2,334800,0.9810,0.0752
discovery-only,0.2,335400,0.9810,0.0752
discovery-only,0.2,336000,0.9810,0.0752
discovery-only,0.2,336600,0.9810,0.0752
discovery-only,0.2,337200,0.9810,0.0752
discovery-only,0.2,337800,0.9810,0.0752
discovery-only,0.2,338400,0.9810,0.0752
discovery-only,0.2,339000,0.9810,0.0752
discovery-only,0.2,339600,0.9810,0.0752
discovery-only,0.2,340200,0.9810,0.0752
discovery-only,0.2,340800,0.9810,0.0752
discovery-only,0.2,341400,0.9821,0.0751
discovery-only,0.2,342000,0.9821,0.0751
discovery-only,0.2,342600,0.9821,0.0751
discovery-only,0.2,343200,0.9821,0.0751
discovery-only,0.2,343800,0.9821,0.0751
discovery-only,0.2,344400,0.9821,0.0751
discovery-only,0.2,345000,0.9834,0.0673
discovery-only,0.2,345600,0.9834,0.0673
discovery-only,0.2,346200,0.9834,0.0673
discovery-only,0.2,346800,0.9834,0.0673
discovery-only,0.2,347400,0.9847,0.0599
discovery-only,0.2,348000,0.9847,0.0599
discovery-only,0.2,348600,0.9847,0.0599
discovery-only,0.2,349200,0.9847,0.0599
discovery-only,0.2,349800,0.9847,0.0599
discovery-only,0.2,350400,0.9847,0.0599
discovery-only,0.2,351000,0.9847,0.0599
discovery-only,0.2,351600,0.9847,0.0599
discovery-only,0.2,352200,0.9847,0.0599
discovery-only,0.2,352800,0.9847,0.0599
discovery-only,0.2,353400,0.9847,0.0599
discovery-only,0.2,354000,0.9847,0.0599
discovery-only,0.2,354600,0.9847,0.0599
discovery-only,0.2,355200,0.9847,0.0599
discovery-only,0.2,355800,0.9847,0.0599
discovery-only,0.2,356400,0.9847,0.0599
discovery-only,0.2,357000,0.9847,0.0599
discovery-only,0.2,357600,0.9847,0.0599
discovery-only,0.2,358200,0.9847,0.0599
discovery-only,0.2,358800,0.9847,0.0599
discovery-only,0.2,359400,0.9847,0.0599
discovery-only,0.2,360000,0.9847,0.0599
discovery-only,0.2,360600,0.9861,0.0548
discovery-only,0.2,361200,0.9861,0.0548
discovery-only,0.2,361800,0.9861,0.0548
discovery-only,0.2,362400,0.9861,0.0548
discovery-only,0.2,363000,0.9861,0.0548
discovery-only,0.2,363600,0.9861,0.0548
discovery-only,0.2,364200,0.9861,0.0548
discovery-only,0.2,364800,0.9861,0.0548
discovery-only,0.2,365400,0.9861,0.0548
discovery-only,0.2,366000,0.9861,0.0548
discovery-only,0.2,366600,0.9861,0.0548
discovery-only,0.2,367200,0.9861,0.0548
discovery-only,0.2,367800,0.9861,0.0548
discovery-only,0.2,368400,0.9861,0.0548
discovery-only,0.2,369000,0.9861,0.0548
discovery-only,0.2,369600,0.9861,0.0548
discovery-only,0.2,370200,0.9861,0.0548
discovery-only,0.2,370800,0.9861,0.0548
discovery-only,0.2,371400,0.9861,0.0548
discovery-only,0.2,372000,0.9861,0.0548
discovery-only,0.2,372600,0.9861,0.0548
discovery-only,0.2,373200,0.9874,0.0510
discovery-only,0.2,373800,0.9874,0.0510
discovery-only,0.2,374400,0.9874,0.0510
discovery-only,0.2,375000,0.9874,0.0510
discovery-only,0.2,375600,0.9874,0.0510
discovery-only,0.2,376200,0.9874,0.0510
discovery-only,0.2,376800,0.9874,0.0510
discovery-only,0.2,377400,0.9887,0.0505
discovery-only,0.2,378000,0.9887,0.0505
discovery-only,0.2,378600,0.9887,0.0505
discovery-only,0.2,379200,0.9887,0.0505
discovery-only,0.2,379800,0.9887,0.0505
discovery-only,0.2,380400,0.9900,0.0481
discovery-only,0.2,381000,0.9900,0.0481
discovery-only,0.2,381600,0.9900,0.0481
discovery-only,0.2,382200,0.9900,0.0481
discovery-only,0.2,382800,0.9900,0.0481
discovery-only,0.2,383400,0.9900,0.0481
discovery-only,0.2,384000,0.9900,0.0481
discovery-only,0.2,384600,0.9900,0.0481
discovery-only,0.2,385200,0.9900,0.0481
discovery-only,0.2,385800,0.9900,0.0481
discovery-only,0.2,386400,0.9900,0.0481
discovery-only,0.2,387000,0.9900,0.0481
discovery-only,0.2,387600,0.9900,0.0481
discovery-only,0.2,388200,0.9900,0.0481
discovery-only,0.2,388800,0.9900,0.0481
discovery-only,0.2,389400,0.9900,0.0481
discovery-only,0.2,390000,0.9900,0.0481
discovery-only,0.2,390600,0.9900,0.0481
discovery-only,0.2,391200,0.9900,0.0481
discovery-only,0.2,391800,0.9900,0.0481
discovery-only,0.2,392400,0.9900,0.0481
discovery-only,0.2,393000,0.9900,0.0481
discovery-only,0.2,393600,0.9900,0.0481
discovery-only,0.2,394200,0.9913,0.0392
discovery-only,0.2,394800,0.9913,0.0392
discovery-only,0.2,395400,0.9913,0.0392
discovery-only,0.2,396000,0.9913,0.0392
discovery-only,0.2,396600,0.9913,0.0392
discovery-only,0.2,397200,0.9913,0.0392
discovery-only,0.2,397800,0.9913,0.0392
discovery-only,0.2,398400,0.9913,0.0392
discovery-only,0.2,399000,0.9913,0.0392
discovery-only,0.2,399600,0.9913,0.0392
discovery-only,0.2,400200,0.9913,0.0392
discovery-only,0.2,400800,0.9913,0.0392
discovery-only,0.2,401400,0.9913,0.0392
discovery-only,0.2,402000,0.9923,0.0388
discovery-only,0.2,402600,0.9923,0.0388
discovery-only,0.2,403200,0.9923,0.0388
discovery-only,0.2,403800,0.9923,0.0388
discovery-only,0.2,404400,0.9923,0.0388
discovery-only,0.2,405000,0.9937,0.0300
discovery-only,0.2,405600,0.9937,0.0300
discovery-only,0.2,406200,0.9950,0.0217
discovery-only,0.2,406800,0.9950,0.0217
discovery-only,0.2,407400,0.9950,0.0217
discovery-only,0.2,408000,0.9950,0.0217
discovery-only,0.2,408600,0.9950,0.0217
discovery-only,0.2,409200,0.9950,0.0217
discovery-only,0.2,409800,0.9950,0.0217
discovery-only,0.2,410400,0.9950,0.0217
discovery-only,0.2,411000,0.9950,0.0217
discovery-only,0.2,411600,0.9950,0.0217
discovery-only,0.2,412200,0.9950,0.0217
discovery-only,0.2,412800,0.9950,0.0217
discovery-only,0.2,413400,0.9950,0.0217
discovery-only,0.2,414000,0.9950,0.0217
discovery-only,0.2,414600,0.9950,0.0217
discovery-only,0.2,415200,0.9950,0.0217
discovery-only,0.2,415800,0.9950,0.0217
discovery-only,0.2,416400,0.9950,0.0217
discovery-only,0.2,417000,0.9950,0.0217
discovery-only,0.2,417600,0.9950,0.0217
discovery-only,0.2,418200,0.9950,0.0217
discovery-only,0.2,418800,0.9950,0.0217
discovery-only,0.2,419400,0.9950,0.0217
discovery-only,0.2,420000,0.9950,0.0217
discovery-only,0.2,420600,0.9950,0.0217
discovery-only,0.2,421200,0.9950,0.0217
discovery-only,0.2,421800,0.9950,0.0217
discovery-only,0.2,422400,0.9950,0.0217
discovery-only,0.2,423000,0.9950,0.0217
discovery-only,0.2,423600,0.9950,0.0217
discovery-only,0.2,424200,0.9950,0.0217
discovery-only,0.2,424800,0.9950,0.0217
discovery-only,0.2,425400,0.9950,0.0217
discovery-only,0.2,426000,0.9950,0.0217
discovery-only,0.2,426600,0.9950,0.0217
discovery-only,0.2,427200,0.9950,0.0217
discovery-only,0.2,427800,0.9950,0.0217
discovery-only,0.2,428400,0.9950,0.0217
discovery-only,0.2,429000,0.9950,0.0217
discovery-only,0.2,429600,0.9950,0.0217
discovery-only,0.2,430200,0.9950,0.0217
discovery-only,0.2,430800,0.9950,0.0217
discovery-only,0.2,431400,0.9950,0.0217
discovery-only,0.2,432000,0.9950,0.0217
discovery-only,0.2,432600,0.9963,0.0146
discovery-only,0.2,433200,0.9963,0.0146
discovery-only,0.2,433800,0.9963,0.0146
discovery-only,0.2,434400,0.9963,0.0146
discovery-only,0.2,435000,0.9963,0.0146
discovery-only,0.2,435600,0.9963,0.0146
discovery-only,0.2,436200,0.9963,0.0146
discovery-only,0.2,436800,0.9963,0.0146
discovery-only,0.2,437400,0.9963,0.0146
discovery-only,0.2,438000,0.9963,0.0146
discovery-only,0.2,438600,0.9963,0.0146
discovery-only,0.2,439200,0.9963,0.0146
discovery-only,0.2,439800,0.9963,0.0146
discovery-only,0.2,440400,0.9963,0.0146
discovery-only,0.2,441000,0.9963,0.0146
discovery-only,0.2,441600,0.9963,0.0146
discovery-only,0.2,442200,0.9963,0.0146
discovery-only,0.2,442800,0.9963,0.0146
discovery-only,0.2,443400,0.9963,0.0146
discovery-only,0.2,444000,0.9963,0.0146
discovery-only,0.2,444600,0.9977,0.0116
discovery-only,0.2,445200,0.9977,0.0116
discovery-only,0.2,445800,0.9977,0.0116
discovery-only,0.2,446400,0.9987,0.0093
discovery-only,0.2,447000,1.0000,0.0000
discovery-only,0.4,0,0.0248,0.0033
discovery-only,0.4,600,0.0253,0.0053
discovery-only,0.4,1200,0.0261,0.0074
discovery-only,0.4,1800,0.0270,0.0079
discovery-only,0.4,2400,0.0286,0.0116
discovery-only,0.4,3000,0.0286,0.0116
discovery-only,0.4,3600,0.0295,0.0125
discovery-only,0.4,4200,0.0299,0.0127
discovery-only,0.4,4800,0.0308,0.0142
discovery-only,0.4,5400,0.0317,0.0165
discovery-only,0.4,6000,0.0327,0.0179
discovery-only,0.4,6600,0.0346,0.0196
discovery-only,0.4,7200,0.0360,0.0218
discovery-only,0.4,7800,0.0385,0.0248
discovery-only,0.4,8400,0.0407,0.0280
discovery-only,0.4,9000,0.0411,0.0288
discovery-only,0.4,9600,0.0416,0.0294
discovery-only,0.4,10200,0.0434,0.0320
discovery-only,0.4,10800,0.0450,0.0333
discovery-only,0.4,11400,0.0493,0.0373
discovery-only,0.4,12000,0.0497,0.0375
discovery-only,0.4,12600,0.0502,0.0373
discovery-only,0.4,13200,0.0515,0.0376
discovery-only,0.4,13800,0.0519,0.0374
discovery-only,0.4,14400,0.0545,0.0372
discovery-only,0.4,15000,0.0564,0.0408
discovery-only,0.4,15600,0.0564,0.0408
discovery-only,0.4,16200,0.0583,0.0422
discovery-only,0.4,16800,0.0600,0.0433
discovery-only,0.4,17400,0.0605,0.0447
discovery-only,0.4,18000,0.0625,0.0471
discovery-only,0.4,18600,0.0650,0.0511
discovery-only,0.4,19200,0.0669,0.0528
discovery-only,0.4,19800,0.0699,0.0568
discovery-only,0.4,20400,0.0717,0.0574
discovery-only,0.4,21000,0.0750,0.0608
discovery-only,0.4,21600,0.0768,0.0628
discovery-only,0.4,22200,0.0777,0.0646
discovery-only,0.4,22800,0.0792,0.0654
discovery-only,0.4,23400,0.0805,0.0673
discovery-only,0.4,24000,0.0835,0.0734
discovery-only,0.4,24600,0.0850,0.0752
discovery-only,0.4,25200,0.0888,0.0764
discovery-only,0.4,25800,0.0921,0.0813
discovery-only,0.4,26400,0.0951,0.0847
discovery-only,0.4,27000,0.0984,0.0861
discovery-only,0.4,27600,0.1010,0.0862
discovery-only,0.4,28200,0.1029,0.0879
discovery-only,0.4,28800,0.1049,0.0903
discovery-only,0.4,29400,0.1075,0.0910
discovery-only,0.4,30000,0.1137,0.0950
discovery-only,0.4,30600,0.1161,0.0969
discovery-only,0.4,31200,0.1186,0.1009
discovery-only,0.4,31800,0.1214,0.1018
discovery-only,0.4,32400,0.1249,0.1017
discovery-only,0.4,33000,0.1270,0.1026
discovery-only,0.4,33600,0.1297,0.1052
discovery-only,0.4,34200,0.1357,0.1088
discovery-only,0.4,34800,0.1379,0.1115
discovery-only,0.4,35400,0.1408,0.1126
discovery-only,0.4,36000,0.1466,0.1140
discovery-only,0.4,36600,0.1496,0.1157
discovery-only,0.4,37200,0.1528,0.1161
discovery-only,0.4,37800,0.1577,0.1184
discovery-only,0.4,38400,0.1630,0.1221
discovery-only,0.4,39000,0.1694,0.1258
discovery-only,0.4,39600,0.1736,0.1287
discovery-only,0.4,40200,0.1778,0.1331
discovery-only,0.4,40800,0.1813,0.1352
discovery-only,0.4,41400,0.1891,0.1397
discovery-only,0.4,42000,0.1934,0.1430
discovery-only,0.4,42600,0.1971,0.1456
discovery-only,0.4,43200,0.2034,0.1515
discovery-only,0.4,43800,0.2062,0.1535
discovery-only,0.4,44400,0.2095,0.1560
discovery-only,0.4,45000,0.2150,0.1603
discovery-only,0.4,45600,0.2168,0.1619
discovery-only,0.4,46200,0.2222,0.1638
discovery-only,0.4,46800,0.2235,0.1663
discovery-only,0.4,47400,0.2284,0.1692
discovery-only,0.4,48000,0.2342,0.1760
discovery-only,0.4,48600,0.2382,0.1802
discovery-only,0.4,49200,0.2439,0.1827
discovery-only,0.4,49800,0.2502,0.1852
discovery-only,0.4,50400,0.2557,0.1890
discovery-only,0.4,51000,0.2628,0.1934
discovery-only,0.4,51600,0.2696,0.1951
discovery-only,0.4,52200,0.2741,0.1987
discovery-only,0.4,52800,0.2749,0.2000
discovery-only,0.4,53400,0.2805,0.2010
discovery-only,0.4,54000,0.2870,0.2028
discovery-only,0.4,54600,0.2927,0.2049
discovery-only,0.4,55200,0.2976,0.2078
discovery-only,0.4,55800,0.3036,0.2111
discovery-only,0.4,56400,0.3080,0.2122
discovery-only,0.4,57000,0.3118,0.2127
discovery-only,0.4,57600,0.3141,0.2138
discovery-only,0.4,58200,0.3188,0.2166
discovery-only,0.4,58800,0.3246,0.2203
discovery-only,0.4,59400,0.3337,0.2224
discovery-only,0.4,60000,0.3402,0.2231
discovery-only,0.4,60600,0.3431,0.2240
discovery-only,0.4,61200,0.3490,0.2280
discovery-only,0.4,61800,0.3558,0.2310
discovery-only,0.4,62400,0.3608,0.2330
discovery-only,0.4,63000,0.3694,0.2345
discovery-only,0.4,63600,0.3748,0.2362
discovery-only,0.4,64200,0.3796,0.2365
discovery-only,0.4,64800,0.3850,0.2376
discovery-only,0.4,65400,0.3909,0.2373
discovery-only,0.4,66000,0.3971,0.2381
discovery-only,0.4,66600,0.4056,0.2406
discovery-only,0.4,67200,0.4098,0.2414
discovery-only,0.4,67800,0.4153,0.2428
discovery-only,0.4,68400,0.4246,0.2422
discovery-only,0.4,69000,0.4321,0.2456
discovery-only,0.4,69600,0.4377,0.2480
discovery-only,0.4,70200,0.4447,0.2479
discovery-only,0.4,70800,0.4514,0.2450
discovery-only,0.4,71400,0.4584,0.2441
discovery-only,0.4,72000,0.4629,0.2451
discovery-only,0.4,72600,0.4695,0.2475
discovery-only,0.4,73200,0.4787,0.2504
discovery-only,0.4,73800,0.4863,0.2501
discovery-only,0.4,74400,0.4950,0.2516
discovery-only,0.4,75000,0.4994,0.2511
discovery-only,0.4,75600,0.5061,0.2531
discovery-only,0.4,76200,0.5148,0.2492
discovery-only,0.4,76800,0.5183,0.2514
discovery-only,0.4,77400,0.5262,0.2492
discovery-only,0.4,78000,0.5319,0.2495
discovery-only,0.4,78600,0.5358,0.2507
discovery-only,0.4,79200,0.5442,0.2497
discovery-only,0.4,79800,0.5477,0.2500
discovery-only,0.4,80400,0.5517,0.2508
discovery-only,0.4,81000,0.5591,0.2531
discovery-only,0.4,81600,0.5638,0.2517
discovery-only,0.4,82200,0.5702,0.2525
discovery-only,0.4,82800,0.5788,0.2539
discovery-only,0.4,83400,0.5837,0.2520
discovery-only,0.4,84000,0.5898,0.2494
discovery-only,0.4,84600,0.5993,0.2467
discovery-only,0.4,85200,0.6059,0.2467
discovery-only,0.4,85800,0.6119,0.2477
discovery-only,0.4,86400,0.6178,0.2449
discovery-only,0.4,87000,0.6219,0.2440
discovery-only,0.4,87600,0.6286,0.2432
discovery-only,0.4,88200,0.6368,0.2441
discovery-only,0.4,88800,0.6451,0.2430
discovery-only,0.4,89400,0.6494,0.2399
discovery-only,0.4,90000,0.6543,0.2382
discovery-only,0.4,90600,0.6605,0.2372
discovery-only,0.4,91200,0.6647,0.2351
discovery-only,0.4,91800,0.6690,0.2322
discovery-only,0.4,92400,0.6737,0.2333
discovery-only,0.4,93000,0.6793,0.2323
discovery-only,0.4,93600,0.6846,0.2282
discovery-only,0.4,94200,0.6918,0.2275
discovery-only,0.4,94800,0.6976,0.2257
discovery-only,0.4,95400,0.7017,0.2240
discovery-only,0.4,96000,0.7031,0.2224
discovery-only,0.4,96600,0.7092,0.2186
discovery-only,0.4,97200,0.7134,0.2171
discovery-only,0.4,97800,0.7190,0.2148
discovery-only,0.4,98400,0.7226,0.2160
discovery-only,0.4,99000,0.7272,0.2151
discovery-only,0.4,99600,0.7289,0.2150
discovery-only,0.4,100200,0.7324,0.2118
discovery-only,0.4,100800,0.7390,0.2106
discovery-only,0.4,101400,0.7435,0.2075
discovery-only,0.4,102000,0.7459,0.2072
discovery-only,0.4,102600,0.7498,0.2066
discovery-only,0.4,103200,0.7566,0.2052
discovery-only,0.4,103800,0.7611,0.2058
discovery-only,0.4,104400,0.7672,0.2058
discovery-only,0.4,105000,0.7715,0.2028
discovery-only,0.4,105600,0.7762,0.2031
discovery-only,0.4,106200,0.7800,0.2010
discovery-only,0.4,106800,0.7850,0.1992
discovery-only,0.4,107400,0.7884,0.1983
discovery-only,0.4,108000,0.7921,0.1965
discovery-only,0.4,108600,0.7971,0.1942
discovery-only,0.4,109200,0.8018,0.1931
discovery-only,0.4,109800,0.8058,0.1910
discovery-only,0.4,110400,0.8114,0.1888
discovery-only,0.4,111000,0.8132,0.1887
discovery-only,0.4,111600,0.8156,0.1884
discovery-only,0.4,112200,0.8199,0.1867
discovery-only,0.4,112800,0.8251,0.1849
discovery-only,0.4,113400,0.8277,0.1818
discovery-only,0.4,114000,0.8328,0.1781
discovery-only,0.4,114600,0.8376,0.1738
discovery-only,0.4,115200,0.8395,0.1719
discovery-only,0.4,115800,0.8425,0.1697
discovery-only,0.4,116400,0.8460,0.1676
discovery-only,0.4,117000,0.8509,0.1672
discovery-only,0.4,117600,0.8546,0.1635
discovery-only,0.4,118200,0.8589,0.1619
discovery-only,0.4,118800,0.8626,0.1604
discovery-only,0.4,119400,0.8661,0.1546
discovery-only,0.4,120000,0.8684,0.1506
discovery-only,0.4,120600,0.8710,0.1479
discovery-only,0.4,121200,0.8736,0.1469
discovery-only,0.4,121800,0.8765,0.1431
discovery-only,0.4,122400,0.8781,0.1411
discovery-only,0.4,123000,0.8822,0.1398
discovery-only,0.4,123600,0.8857,0.1368
discovery-only,0.4,124200,0.8886,0.1319
discovery-only,0.4,124800,0.8915,0.1297
discovery-only,0.4,125400,0.8939,0.1297
discovery-only,0.4,126000,0.8976,0.1285
discovery-only,0.4,126600,0.9012,0.1254
discovery-only,0.4,127200,0.9043,0.1220
discovery-only,0.4,127800,0.9063,0.1193
discovery-only,0.4,128400,0.9108,0.1131
discovery-only,0.4,129000,0.9122,0.1117
discovery-only,0.4,129600,0.9148,0.1095
discovery-only,0.4,130200,0.9153,0.1098
discovery-only,0.4,130800,0.9172,0.1085
discovery-only,0.4,131400,0.9195,0.1064
discovery-only,0.4,132000,0.9224,0.1016
discovery-only,0.4,132600,0.9261,0.1005
discovery-only,0.4,133200,0.9277,0.0982
discovery-only,0.4,133800,0.9296,0.0972
discovery-only,0.4,134400,0.9315,0.0935
discovery-only,0.4,135000,0.9326,0.0934
discovery-only,0.4,135600,0.9342,0.0897
discovery-only,0.4,136200,0.9362,0.0896
discovery-only,0.4,136800,0.9378,0.0885
discovery-only,0.4,137400,0.9403,0.0866
discovery-only,0.4,138000,0.9419,0.0867
discovery-only,0.4,138600,0.9439,0.0826
discovery-only,0.4,139200,0.9449,0.0824
discovery-only,0.4,139800,0.9458,0.0811
discovery-only,0.4,140400,0.9479,0.0780
discovery-only,0.4,141000,0.9489,0.0750
discovery-only,0.4,141600,0.9506,0.0731
discovery-only,0.4,142200,0.9520,0.0698
discovery-only,0.4,142800,0.9528,0.0690
discovery-only,0.4,143400,0.9540,0.0674
discovery-only,0.4,144000,0.9570,0.0623
discovery-only,0.4,144600,0.9580,0.0626
discovery-only,0.4,145200,0.9596,0.0628
discovery-only,0.4,145800,0.9607,0.0629
discovery-only,0.4,146400,0.9618,0.0622
discovery-only,0.4,147000,0.9628,0.0618
discovery-only,0.4,147600,0.9633,0.0607
discovery-only,0.4,148200,0.9648,0.0599
discovery-only,0.4,148800,0.9653,0.0580
discovery-only,0.4,149400,0.9669,0.0569
discovery-only,0.4,150000,0.9679,0.0566
discovery-only,0.4,150600,0.9695,0.0542
discovery-only,0.4,151200,0.9695,0.0542
discovery-only,0.4,151800,0.9700,0.0544
discovery-only,0.4,152400,0.9700,0.0544
discovery-only,0.4,153000,0.9722,0.0467
discovery-only,0.4,153600,0.9732,0.0452
discovery-only,0.4,154200,0.9737,0.0454
discovery-only,0.4,154800,0.9737,0.0454
discovery-only,0.4,155400,0.9747,0.0453
discovery-only,0.4,156000,0.9752,0.0455
discovery-only,0.4,156600,0.9762,0.0436
discovery-only,0.4,157200,0.9766,0.0434
discovery-only,0.4,157800,0.9771,0.0424
discovery-only,0.4,158400,0.9771,0.0424
discovery-only,0.4,159000,0.9771,0.0424
discovery-only,0.4,159600,0.9781,0.0410
discovery-only,0.4,160200,0.9781,0.0410
discovery-only,0.4,160800,0.9791,0.0406
discovery-only,0.4,161400,0.9796,0.0393
discovery-only,0.4,162000,0.9796,0.0393
discovery-only,0.4,162600,0.9796,0.0393
discovery-only,0.4,163200,0.9796,0.0393
discovery-only,0.4,163800,0.9801,0.0375
discovery-only,0.4,164400,0.9807,0.0372
discovery-only,0.4,165000,0.9812,0.0357
discovery-only,0.4,165600,0.9812,0.0357
discovery-only,0.4,166200,0.9817,0.0358
discovery-only,0.4,166800,0.9821,0.0347
discovery-only,0.4,167400,0.9821,0.0347
discovery-only,0.4,168000,0.9821,0.0347
discovery-only,0.4,168600,0.9821,0.0347
discovery-only,0.4,169200,0.9829,0.0345
discovery-only,0.4,169800,0.9841,0.0338
discovery-only,0.4,170400,0.9846,0.0325
discovery-only,0.4,171000,0.9851,0.0315
discovery-only,0.4,171600,0.9851,0.0315
discovery-only,0.4,172200,0.9861,0.0316
discovery-only,0.4,172800,0.9876,0.0280
discovery-only,0.4,173400,0.9881,0.0257
discovery-only,0.4,174000,0.9881,0.0257
discovery-only,0.4,174600,0.9886,0.0248
discovery-only,0.4,175200,0.9886,0.0248
discovery-only,0.4,175800,0.9894,0.0241
discovery-only,0.4,176400,0.9898,0.0241
discovery-only,0.4,177000,0.9898,0.0241
discovery-only,0.4,177600,0.9898,0.0241
discovery-only,0.4,178200,0.9898,0.0241
discovery-only,0.4,178800,0.9898,0.0241
discovery-only,0.4,179400,0.9910,0.0219
discovery-only,0.4,180000,0.9910,0.0219
discovery-only,0.4,180600,0.9910,0.0219
discovery-only,0.4,181200,0.9910,0.0219
discovery-only,0.4,181800,0.9910,0.0219
discovery-only,0.4,182400,0.9910,0.0219
discovery-only,0.4,183000,0.9910,0.0219
discovery-only,0.4,183600,0.9910,0.0219
discovery-only,0.4,184200,0.9921,0.0216
discovery-only,0.4,184800,0.9921,0.0216
discovery-only,0.4,185400,0.9921,0.0216
discovery-only,0.4,186000,0.9926,0.0201
discovery-only,0.4,186600,0.9936,0.0198
discovery-only,0.4,187200,0.9936,0.0198
discovery-only,0.4,187800,0.9936,0.0198
discovery-only,0.4,188400,0.9936,0.0198
discovery-only,0.4,189000,0.9942,0.0170
discovery-only,0.4,189600,0.9946,0.0169
discovery-only,0.4,190200,0.9955,0.0154
discovery-only,0.4,190800,0.9955,0.0154
discovery-only,0.4,191400,0.9955,0.0154
discovery-only,0.4,192000,0.9965,0.0117
discovery-only,0.4,192600,0.9965,0.0117
discovery-only,0.4,193200,0.9965,0.0117
discovery-only,0.4,193800,0.9965,0.0117
discovery-only,0.4,194400,0.9965,0.0117
discovery-only,0.4,195000,0.9965,0.0117
discovery-only,0.4,195600,0.9965,0.0117
discovery-only,0.4,196200,0.9970,0.0098
discovery-only,0.4,196800,0.9970,0.0098
discovery-only,0.4,197400,0.9975,0.0094
discovery-only,0.4,198000,0.9975,0.0094
discovery-only,0.4,198600,0.9975,0.0094
discovery-only,0.4,199200,0.9975,0.0094
discovery-only,0.4,199800,0.9975,0.0094
discovery-only,0.4,200400,0.9980,0.0068
discovery-only,0.4,201000,0.9980,0.0068
discovery-only,0.4,201600,0.9986,0.0057
discovery-only,0.4,202200,0.9990,0.0048
discovery-only,0.4,202800,0.9990,0.0048
discovery-only,0.4,203400,0.9990,0.0048
discovery-only,0.4,204000,0.9990,0.0048
discovery-only,0.4,204600,0.9990,0.0048
discovery-only,0.4,205200,0.9990,0.0048
discovery-only,0.4,205800,0.9990,0.0048
discovery-only,0.4,206400,0.9990,0.0048
discovery-only,0.4,207000,0.9990,0.0048
discovery-only,0.4,207600,0.9990,0.0048
discovery-only,0.4,208200,0.9990,0.0048
discovery-only,0.4,208800,0.9990,0.0048
discovery-only,0.4,209400,0.9990,0.0048
discovery-only,0.4,210000,0.9990,0.0048
discovery-only,0.4,210600,0.9990,0.0048
discovery-only,0.4,211200,0.9996,0.0030
discovery-only,0.4,211800,0.9996,0.0030
discovery-only,0.4,212400,0.9996,0.0030
discovery-only,0.4,213000,0.9996,0.0030
discovery-only,0.4,213600,0.9996,0.0030
discovery-only,0.4,214200,0.9996,0.0030
discovery-only,0.4,214800,0.9996,0.0030
discovery-only,0.4,215400,0.9996,0.0030
discovery-only,0.4,216000,0.9996,0.0030
discovery-only,0.4,216600,0.9996,0.0030
discovery-only,0.4,217200,0.9996,0.0030
discovery-only,0.4,217800,0.9996,0.0030
discovery-only,0.4,218400,0.9996,0.0030
discovery-only,0.4,219000,0.9996,0.0030
discovery-only,0.4,219600,0.9996,0.0030
discovery-only,0.4,220200,0.9996,0.0030
discovery-only,0.4,220800,0.9996,0.0030
discovery-only,0.4,221400,0.9996,0.0030
discovery-only,0.4,222000,0.9996,0.0030
discovery-only,0.4,222600,0.9996,0.0030
discovery-only,0.4,223200,0.9996,0.0030
discovery-only,0.4,223800,0.9996,0.0030
discovery-only,0.4,224400,0.9996,0.0030
discovery-only,0.4,225000,0.9996,0.0030
discovery-only,0.4,225600,0.9996,0.0030
discovery-only,0.4,226200,0.9996,0.0030
discovery-only,0.4,226800,0.9996,0.0030
discovery-only,0.4,227400,0.9996,0.0030
discovery-only,0.4,228000,0.9996,0.0030
discovery-only,0.4,228600,0.9996,0.0030
discovery-only,0.4,229200,0.9996,0.0030
discovery-only,0.4,229800,0.9996,0.0030
discovery-only,0.4,230400,0.9996,0.0030
discovery-only,0.4,231000,0.9996,0.0030
discovery-only,0.4,231600,0.9996,0.0030
