step, mean infection rate, std. dev
0,0.0126,0.0008
600,0.0139,0.0049
1200,0.0148,0.0061
1800,0.0167,0.0076
2400,0.0172,0.0084
3000,0.0182,0.0095
3600,0.0192,0.0100
4200,0.0202,0.0113
4800,0.0212,0.0127
5400,0.0219,0.0131
6000,0.0242,0.0157
6600,0.0259,0.0165
7200,0.0279,0.0194
7800,0.0297,0.0211
8400,0.0311,0.0226
9000,0.0327,0.0243
9600,0.0339,0.0249
10200,0.0354,0.0263
10800,0.0380,0.0282
11400,0.0441,0.0333
12000,0.0462,0.0335
12600,0.0479,0.0359
13200,0.0522,0.0402
13800,0.0554,0.0441
14400,0.0587,0.0481
15000,0.0619,0.0503
15600,0.0662,0.0546
16200,0.0697,0.0573
16800,0.0714,0.0599
17400,0.0755,0.0654
18000,0.0788,0.0667
18600,0.0823,0.0697
19200,0.0864,0.0746
19800,0.0934,0.0797
20400,0.0974,0.0825
21000,0.1019,0.0870
21600,0.1069,0.0896
22200,0.1112,0.0923
22800,0.1165,0.0961
23400,0.1222,0.1013
24000,0.1279,0.1065
24600,0.1342,0.1110
25200,0.1446,0.1171
25800,0.1536,0.1208
26400,0.1621,0.1262
27000,0.1702,0.1297
27600,0.1790,0.1325
28200,0.1893,0.1401
28800,0.1978,0.1438
29400,0.2062,0.1496
30000,0.2146,0.1539
30600,0.2222,0.1578
31200,0.2353,0.1634
31800,0.2445,0.1656
32400,0.2542,0.1716
33000,0.2642,0.1750
33600,0.2731,0.1804
34200,0.2847,0.1866
34800,0.2965,0.1899
35400,0.3079,0.1937
36000,0.3196,0.2005
36600,0.3330,0.2051
37200,0.3427,0.2076
37800,0.3546,0.2108
38400,0.3685,0.2157
39000,0.3795,0.2189
39600,0.3896,0.2224
40200,0.4006,0.2249
40800,0.4142,0.2293
41400,0.4250,0.2322
42000,0.4386,0.2360
42600,0.4497,0.2372
43200,0.4617,0.2367
43800,0.4766,0.2389
44400,0.4875,0.2412
45000,0.4992,0.2425
45600,0.5102,0.2410
46200,0.5217,0.2408
46800,0.5380,0.2424
47400,0.5505,0.2445
48000,0.5600,0.2450
48600,0.5728,0.2452
49200,0.5884,0.2452
49800,0.6000,0.2444
50400,0.6128,0.2459
51000,0.6245,0.2448
51600,0.6341,0.2450
52200,0.6432,0.2443
52800,0.6527,0.2431
53400,0.6604,0.2424
54000,0.6710,0.2382
54600,0.6806,0.2357
55200,0.6896,0.2316
55800,0.6988,0.2312
56400,0.7096,0.2287
57000,0.7182,0.2234
57600,0.7274,0.2226
58200,0.7375,0.2189
58800,0.7467,0.2147
59400,0.7544,0.2092
60000,0.7619,0.2074
60600,0.7706,0.2047
61200,0.7804,0.1995
61800,0.7879,0.1950
62400,0.7965,0.1912
63000,0.8053,0.1863
63600,0.8108,0.1830
64200,0.8185,0.1796
64800,0.8258,0.1740
65400,0.8337,0.1683
66000,0.8387,0.1650
66600,0.8447,0.1593
67200,0.8510,0.1554
67800,0.8571,0.1503
68400,0.8643,0.1457
69000,0.8706,0.1424
69600,0.8772,0.1372
70200,0.8804,0.1357
70800,0.8858,0.1320
71400,0.8907,0.1297
72000,0.8958,0.1276
72600,0.8989,0.1249
73200,0.9029,0.1212
73800,0.9065,0.1205
74400,0.9096,0.1194
75000,0.9130,0.1149
75600,0.9181,0.1091
76200,0.9218,0.1033
76800,0.9269,0.0969
77400,0.9330,0.0916
78000,0.9360,0.0900
78600,0.9395,0.0859
79200,0.9416,0.0845
79800,0.9453,0.0792
80400,0.9470,0.0742
81000,0.9494,0.0722
81600,0.9524,0.0688
82200,0.9554,0.0631
82800,0.9577,0.0614
83400,0.9605,0.0574
84000,0.9626,0.0559
84600,0.9653,0.0537
85200,0.9665,0.0511
85800,0.9694,0.0471
86400,0.9700,0.0458
87000,0.9720,0.0429
87600,0.9725,0.0417
88200,0.9743,0.0382
88800,0.9750,0.0368
89400,0.9758,0.0366
90000,0.9770,0.0344
90600,0.9793,0.0325
91200,0.9815,0.0289
91800,0.9825,0.0264
92400,0.9827,0.0254
93000,0.9830,0.0249
93600,0.9835,0.0235
94200,0.9848,0.0215
94800,0.9850,0.0212
95400,0.9855,0.0203
96000,0.9857,0.0204
96600,0.9865,0.0193
97200,0.9870,0.0187
97800,0.9884,0.0166
98400,0.9887,0.0165
99000,0.9892,0.0158
99600,0.9905,0.0144
100200,0.9920,0.0127
100800,0.9925,0.0117
101400,0.9931,0.0111
102000,0.9936,0.0104
102600,0.9936,0.0104
103200,0.9936,0.0104
103800,0.9941,0.0104
104400,0.9948,0.0104
105000,0.9951,0.0093
105600,0.9958,0.0077
106200,0.9963,0.0065
106800,0.9967,0.0063
107400,0.9967,0.0063
108000,0.9972,0.0053
108600,0.9977,0.0049
109200,0.9979,0.0047
109800,0.9979,0.0047
110400,0.9982,0.0045
111000,0.9984,0.0043
111600,0.9984,0.0043
112200,0.9984,0.0043
112800,0.9984,0.0043
113400,0.9984,0.0043
114000,0.9984,0.0043
114600,0.9984,0.0043
115200,0.9987,0.0039
115800,0.9987,0.0039
116400,0.9987,0.0039
117000,0.9989,0.0036
117600,0.9989,0.0036
118200,0.9989,0.0036
118800,0.9989,0.0036
119400,0.9989,0.0036
120000,0.9989,0.0036
120600,0.9989,0.0036
121200,0.9989,0.0036
121800,0.9989,0.0036
122400,0.9989,0.0036
123000,0.9989,0.0036
123600,0.9989,0.0036
124200,0.9992,0.0032
124800,0.9992,0.0032
125400,0.9994,0.0027
