step, mean infection rate, std. dev
87000,0.6219,0.2440
87600,0.6286,0.2432
88200,0.6368,0.2441
88800,0.6451,0.2430
89400,0.6494,0.2399
90000,0.6543,0.2382
90600,0.6605,0.2372
91200,0.6647,0.2351
91800,0.6690,0.2322
92400,0.6737,0.2333
93000,0.6793,0.2323
93600,0.6846,0.2282
94200,0.6918,0.2275
94800,0.6976,0.2257
95400,0.7017,0.2240
96000,0.7031,0.2224
96600,0.7092,0.2186
97200,0.7134,0.2171
97800,0.7190,0.2148
98400,0.7226,0.2160
99000,0.7272,0.2151
99600,0.7289,0.2150
100200,0.7324,0.2118
100800,0.7390,0.2106
101400,0.7435,0.2075
102000,0.7459,0.2072
102600,0.7498,0.2066
103200,0.7566,0.2052
103800,0.7611,0.2058
104400,0.7672,0.2058
105000,0.7715,0.2028
105600,0.7762,0.2031
106200,0.7800,0.2010
106800,0.7850,0.1992
107400,0.7884,0.1983
108000,0.7921,0.1965
108600,0.7971,0.1942
109200,0.8018,0.1931
109800,0.8058,0.1910
110400,0.8114,0.1888
111000,0.8132,0.1887
111600,0.8156,0.1884
112200,0.8199,0.1867
112800,0.8251,0.1849
113400,0.8277,0.1818
114000,0.8328,0.1781
114600,0.8376,0.1738
115200,0.8395,0.1719
115800,0.8425,0.1697
116400,0.8460,0.1676
117000,0.8509,0.1672
117600,0.8546,0.1635
118200,0.8589,0.1619
118800,0.8626,0.1604
119400,0.8661,0.1546
120000,0.8684,0.1506
120600,0.8710,0.1479
121200,0.8736,0.1469
121800,0.8765,0.1431
122400,0.8781,0.1411
123000,0.8822,0.1398
123600,0.8857,0.1368
124200,0.8886,0.1319
124800,0.8915,0.1297
125400,0.8939,0.1297
126000,0.8976,0.1285
126600,0.9012,0.1254
127200,0.9043,0.1220
127800,0.9063,0.1193
128400,0.9108,0.1131
129000,0.9122,0.1117
129600,0.9148,0.1095
130200,0.9153,0.1098
130800,0.9172,0.1085
131400,0.9195,0.1064
132000,0.9224,0.1016
132600,0.9261,0.1005
133200,0.9277,0.0982
133800,0.9296,0.0972
134400,0.9315,0.0935
135000,0.9326,0.0934
135600,0.9342,0.0897
136200,0.9362,0.0896
136800,0.9378,0.0885
137400,0.9403,0.0866
138000,0.9419,0.0867
138600,0.9439,0.0826
139200,0.9449,0.0824
139800,0.9458,0.0811
140400,0.9479,0.0780
141000,0.9489,0.0750
141600,0.9506,0.0731
142200,0.9520,0.0698
142800,0.9528,0.0690
143400,0.9540,0.0674
144000,0.9570,0.0623
144600,0.9580,0.0626
145200,0.9596,0.0628
145800,0.9607,0.0629
146400,0.9618,0.0622
147000,0.9628,0.0618
147600,0.9633,0.0607
148200,0.9648,0.0599
148800,0.9653,0.0580
149400,0.9669,0.0569
150000,0.9679,0.0566
150600,0.9695,0.0542
151200,0.9695,0.0542
151800,0.9700,0.0544
152400,0.9700,0.0544
153000,0.9722,0.0467
153600,0.9732,0.0452
154200,0.9737,0.0454
154800,0.9737,0.0454
155400,0.9747,0.0453
156000,0.9752,0.0455
156600,0.9762,0.0436
157200,0.9766,0.0434
157800,0.9771,0.0424
158400,0.9771,0.0424
159000,0.9771,0.0424
159600,0.9781,0.0410
160200,0.9781,0.0410
160800,0.9791,0.0406
161400,0.9796,0.0393
162000,0.9796,0.0393
162600,0.9796,0.0393
163200,0.9796,0.0393
163800,0.9801,0.0375
164400,0.9807,0.0372
165000,0.9812,0.0357
165600,0.9812,0.0357
166200,0.9817,0.0358
166800,0.9821,0.0347
167400,0.9821,0.0347
168000,0.9821,0.0347
168600,0.9821,0.0347
169200,0.9829,0.0345
169800,0.9841,0.0338
170400,0.9846,0.0325
171000,0.9851,0.0315
171600,0.9851,0.0315
172200,0.9861,0.0316
172800,0.9876,0.0280
173400,0.9881,0.0257
174000,0.9881,0.0257
174600,0.9886,0.0248
175200,0.9886,0.0248
175800,0.9894,0.0241
176400,0.9898,0.0241
177000,0.9898,0.0241
177600,0.9898,0.0241
178200,0.9898,0.0241
178800,0.9898,0.0241
179400,0.9910,0.0219
180000,0.9910,0.0219
180600,0.9910,0.0219
181200,0.9910,0.0219
181800,0.9910,0.0219
182400,0.9910,0.0219
183000,0.9910,0.0219
183600,0.9910,0.0219
184200,0.9921,0.0216
184800,0.9921,0.0216
185400,0.9921,0.0216
186000,0.9926,0.0201
186600,0.9936,0.0198
187200,0.9936,0.0198
187800,0.9936,0.0198
188400,0.9936,0.0198
189000,0.9942,0.0170
189600,0.9946,0.0169
190200,0.9955,0.0154
190800,0.9955,0.0154
191400,0.9955,0.0154
192000,0.9965,0.0117
192600,0.9965,0.0117
193200,0.9965,0.0117
193800,0.9965,0.0117
194400,0.9965,0.0117
195000,0.9965,0.0117
195600,0.9965,0.0117
196200,0.9970,0.0098
196800,0.9970,0.0098
197400,0.9975,0.0094
198000,0.9975,0.0094
198600,0.9975,0.0094
199200,0.9975,0.0094
199800,0.9975,0.0094
200400,0.9980,0.0068
201000,0.9980,0.0068
201600,0.9986,0.0057
202200,0.9990,0.0048
202800,0.9990,0.0048
203400,0.9990,0.0048
204000,0.9990,0.0048
204600,0.9990,0.0048
205200,0.9990,0.0048
205800,0.9990,0.0048
206400,0.9990,0.0048
207000,0.9990,0.0048
207600,0.9990,0.0048
208200,0.9990,0.0048
208800,0.9990,0.0048
209400,0.9990,0.0048
210000,0.9990,0.0048
210600,0.9990,0.0048
211200,0.9996,0.0030
211800,0.9996,0.0030
212400,0.9996,0.0030
213000,0.9996,0.0030
213600,0.9996,0.0030
214200,0.9996,0.0030
214800,0.9996,0.0030
215400,0.9996,0.0030
216000,0.9996,0.0030
216600,0.9996,0.0030
217200,0.9996,0.0030
217800,0.9996,0.0030
218400,0.9996,0.0030
219000,0.9996,0.0030
219600,0.9996,0.0030
220200,0.9996,0.0030
220800,0.9996,0.0030
221400,0.9996,0.0030
222000,0.9996,0.0030
222600,0.9996,0.0030
223200,0.9996,0.0030
223800,0.9996,0.0030
224400,0.9996,0.0030
225000,0.9996,0.0030
225600,0.9996,0.0030
226200,0.9996,0.0030
226800,0.9996,0.0030
227400,0.9996,0.0030
228000,0.9996,0.0030
228600,0.9996,0.0030
229200,0.9996,0.0030
229800,0.9996,0.0030
230400,0.9996,0.0030
231000,0.9996,0.0030
231600,0.9996,0.0030
232200,0.9996,0.0030
232800,0.9996,0.0030
233400,0.9996,0.0030
234000,0.9996,0.0030
234600,0.9996,0.0030
235200,0.9996,0.0030
235800,0.9996,0.0030
236400,0.9996,0.0030
237000,0.9996,0.0030
237600,0.9996,0.0030
238200,0.9996,0.0030
238800,0.9996,0.0030
239400,0.9996,0.0030
240000,0.9996,0.0030
240600,0.9996,0.0030
241200,0.9996,0.0030
241800,0.9996,0.0030
242400,0.9996,0.0030
243000,0.9996,0.0030
243600,0.9996,0.0030
244200,0.9996,0.0030
244800,0.9996,0.0030
245400,0.9996,0.0030
246000,0.9996,0.0030
246600,0.9996,0.0030
247200,0.9996,0.0030
247800,0.9996,0.0030
248400,0.9996,0.0030
249000,0.9996,0.0030
249600,0.9996,0.0030
250200,0.9996,0.0030
250800,0.9996,0.0030
251400,1.0000,0.0000
