step, mean infection rate, std. dev
113400,0.7231,0.2891
114000,0.7260,0.2888
114600,0.7280,0.2879
115200,0.7311,0.2892
115800,0.7352,0.2871
116400,0.7409,0.2866
117000,0.7448,0.2870
117600,0.7473,0.2879
118200,0.7493,0.2878
118800,0.7510,0.2877
119400,0.7540,0.2876
120000,0.7580,0.2884
120600,0.7619,0.2871
121200,0.7658,0.2847
121800,0.7686,0.2850
122400,0.7709,0.2860
123000,0.7720,0.2835
123600,0.7735,0.2840
124200,0.7758,0.2842
124800,0.7772,0.2842
125400,0.7791,0.2829
126000,0.7816,0.2839
126600,0.7829,0.2845
127200,0.7855,0.2812
127800,0.7855,0.2812
128400,0.7867,0.2798
129000,0.7876,0.2802
129600,0.7895,0.2808
130200,0.7895,0.2808
130800,0.7905,0.2811
131400,0.7913,0.2817
132000,0.7933,0.2826
132600,0.7943,0.2826
133200,0.7943,0.2826
133800,0.7987,0.2825
134400,0.8016,0.2820
135000,0.8047,0.2808
135600,0.8074,0.2803
136200,0.8084,0.2791
136800,0.8084,0.2791
137400,0.8103,0.2794
138000,0.8103,0.2794
138600,0.8129,0.2800
139200,0.8129,0.2800
139800,0.8144,0.2769
140400,0.8144,0.2769
141000,0.8161,0.2775
141600,0.8170,0.2777
142200,0.8181,0.2777
142800,0.8191,0.2766
143400,0.8220,0.2777
144000,0.8239,0.2755
144600,0.8251,0.2739
145200,0.8281,0.2751
145800,0.8295,0.2743
146400,0.8295,0.2743
147000,0.8319,0.2744
147600,0.8329,0.2739
148200,0.8338,0.2744
148800,0.8338,0.2744
149400,0.8338,0.2744
150000,0.8338,0.2744
150600,0.8338,0.2744
151200,0.8353,0.2716
151800,0.8375,0.2705
152400,0.8420,0.2680
153000,0.8432,0.2667
153600,0.8432,0.2667
154200,0.8453,0.2644
154800,0.8476,0.2637
155400,0.8476,0.2637
156000,0.8497,0.2615
156600,0.8497,0.2615
157200,0.8537,0.2598
157800,0.8537,0.2598
158400,0.8557,0.2574
159000,0.8579,0.2539
159600,0.8579,0.2539
160200,0.8590,0.2527
160800,0.8612,0.2472
161400,0.8638,0.2422
162000,0.8658,0.2408
162600,0.8669,0.2406
163200,0.8680,0.2385
163800,0.8680,0.2385
164400,0.8704,0.2371
165000,0.8713,0.2362
165600,0.8713,0.2362
166200,0.8721,0.2364
166800,0.8743,0.2321
167400,0.8753,0.2325
168000,0.8753,0.2325
168600,0.8753,0.2325
169200,0.8763,0.2293
169800,0.8774,0.2264
170400,0.8774,0.2264
171000,0.8774,0.2264
171600,0.8797,0.2267
172200,0.8819,0.2241
172800,0.8819,0.2241
173400,0.8845,0.2222
174000,0.8855,0.2226
174600,0.8865,0.2203
175200,0.8886,0.2181
175800,0.8908,0.2171
176400,0.8917,0.2166
177000,0.8940,0.2136
177600,0.8952,0.2131
178200,0.8959,0.2134
178800,0.8959,0.2134
179400,0.8969,0.2137
180000,0.8978,0.2128
180600,0.8978,0.2128
181200,0.8993,0.2128
181800,0.8993,0.2128
182400,0.8993,0.2128
183000,0.9003,0.2108
183600,0.9019,0.2078
184200,0.9019,0.2078
184800,0.9028,0.2071
185400,0.9049,0.2037
186000,0.9060,0.2041
186600,0.9060,0.2041
187200,0.9060,0.2041
187800,0.9071,0.2020
188400,0.9081,0.2021
189000,0.9091,0.2024
189600,0.9103,0.2028
190200,0.9103,0.2028
190800,0.9103,0.2028
191400,0.9103,0.2028
192000,0.9113,0.2026
192600,0.9125,0.2012
193200,0.9145,0.1995
193800,0.9145,0.1995
194400,0.9167,0.1987
195000,0.9167,0.1987
195600,0.9187,0.1962
196200,0.9198,0.1946
196800,0.9208,0.1942
197400,0.9208,0.1942
198000,0.9215,0.1944
198600,0.9215,0.1944
199200,0.9215,0.1944
199800,0.9226,0.1931
200400,0.9226,0.1931
201000,0.9242,0.1903
201600,0.9242,0.1903
202200,0.9242,0.1903
202800,0.9242,0.1903
203400,0.9242,0.1903
204000,0.9242,0.1903
204600,0.9242,0.1903
205200,0.9253,0.1899
205800,0.9253,0.1899
206400,0.9253,0.1899
207000,0.9253,0.1899
207600,0.9253,0.1899
208200,0.9253,0.1899
208800,0.9264,0.1898
209400,0.9264,0.1898
210000,0.9264,0.1898
210600,0.9275,0.1888
211200,0.9285,0.1886
211800,0.9285,0.1886
212400,0.9296,0.1877
213000,0.9296,0.1877
213600,0.9296,0.1877
214200,0.9316,0.1877
214800,0.9316,0.1877
215400,0.9316,0.1877
216000,0.9340,0.1826
216600,0.9340,0.1826
217200,0.9340,0.1826
217800,0.9340,0.1826
218400,0.9350,0.1813
219000,0.9350,0.1813
219600,0.9350,0.1813
220200,0.9350,0.1813
220800,0.9350,0.1813
221400,0.9360,0.1812
222000,0.9375,0.1788
222600,0.9385,0.1788
223200,0.9385,0.1788
223800,0.9406,0.1769
224400,0.9447,0.1740
225000,0.9447,0.1740
225600,0.9458,0.1735
226200,0.9458,0.1735
226800,0.9458,0.1735
227400,0.9479,0.1683
228000,0.9479,0.1683
228600,0.9479,0.1683
229200,0.9491,0.1634
229800,0.9491,0.1634
230400,0.9491,0.1634
231000,0.9491,0.1634
231600,0.9491,0.1634
232200,0.9491,0.1634
232800,0.9491,0.1634
233400,0.9502,0.1632
234000,0.9512,0.1634
234600,0.9512,0.1634
235200,0.9512,0.1634
235800,0.9512,0.1634
236400,0.9512,0.1634
237000,0.9512,0.1634
237600,0.9512,0.1634
238200,0.9512,0.1634
238800,0.9512,0.1634
239400,0.9512,0.1634
240000,0.9512,0.1634
240600,0.9512,0.1634
241200,0.9523,0.1626
241800,0.9535,0.1580
242400,0.9547,0.1537
243000,0.9547,0.1537
243600,0.9547,0.1537
244200,0.9547,0.1537
244800,0.9559,0.1497
245400,0.9559,0.1497
246000,0.9559,0.1497
246600,0.9570,0.1498
247200,0.9570,0.1498
247800,0.9570,0.1498
248400,0.9570,0.1498
249000,0.9570,0.1498
249600,0.9570,0.1498
250200,0.9570,0.1498
250800,0.9570,0.1498
251400,0.9570,0.1498
252000,0.9570,0.1498
252600,0.9570,0.1498
253200,0.9570,0.1498
253800,0.9570,0.1498
254400,0.9570,0.1498
255000,0.9570,0.1498
255600,0.9580,0.1488
256200,0.9591,0.1482
256800,0.9591,0.1482
257400,0.9591,0.1482
258000,0.9591,0.1482
258600,0.9591,0.1482
259200,0.9591,0.1482
259800,0.9600,0.1483
260400,0.9612,0.1484
261000,0.9612,0.1484
261600,0.9612,0.1484
262200,0.9624,0.1480
262800,0.9638,0.1480
263400,0.9638,0.1480
264000,0.9638,0.1480
264600,0.9638,0.1480
265200,0.9638,0.1480
265800,0.9638,0.1480
266400,0.9649,0.1477
267000,0.9649,0.1477
267600,0.9649,0.1477
268200,0.9649,0.1477
268800,0.9649,0.1477
269400,0.9649,0.1477
270000,0.9658,0.1478
270600,0.9658,0.1478
271200,0.9674,0.1380
271800,0.9674,0.1380
272400,0.9686,0.1380
273000,0.9686,0.1380
273600,0.9686,0.1380
274200,0.9702,0.1370
274800,0.9702,0.1370
275400,0.9702,0.1370
276000,0.9702,0.1370
276600,0.9713,0.1329
277200,0.9713,0.1329
277800,0.9713,0.1329
278400,0.9713,0.1329
279000,0.9713,0.1329
279600,0.9713,0.1329
280200,0.9713,0.1329
280800,0.9713,0.1329
281400,0.9713,0.1329
282000,0.9713,0.1329
282600,0.9713,0.1329
283200,0.9713,0.1329
283800,0.9713,0.1329
284400,0.9713,0.1329
285000,0.9713,0.1329
285600,0.9713,0.1329
286200,0.9713,0.1329
286800,0.9713,0.1329
287400,0.9713,0.1329
288000,0.9713,0.1329
288600,0.9713,0.1329
289200,0.9713,0.1329
289800,0.9713,0.1329
290400,0.9713,0.1329
291000,0.9713,0.1329
291600,0.9713,0.1329
292200,0.9713,0.1329
292800,0.9730,0.1230
293400,0.9730,0.1230
294000,0.9730,0.1230
294600,0.9730,0.1230
295200,0.9742,0.1189
295800,0.9742,0.1189
296400,0.9764,0.1153
297000,0.9764,0.1153
297600,0.9764,0.1153
298200,0.9764,0.1153
298800,0.9764,0.1153
299400,0.9764,0.1153
300000,0.9764,0.1153
300600,0.9776,0.1122
301200,0.9776,0.1122
301800,0.9776,0.1122
302400,0.9776,0.1122
303000,0.9776,0.1122
303600,0.9788,0.1097
304200,0.9788,0.1097
304800,0.9788,0.1097
305400,0.9788,0.1097
306000,0.9788,0.1097
306600,0.9788,0.1097
307200,0.9788,0.1097
307800,0.9788,0.1097
308400,0.9788,0.1097
309000,0.9788,0.1097
309600,0.9788,0.1097
310200,0.9788,0.1097
310800,0.9788,0.1097
311400,0.9788,0.1097
312000,0.9788,0.1097
312600,0.9788,0.1097
313200,0.9788,0.1097
313800,0.9788,0.1097
314400,0.9788,0.1097
315000,0.9788,0.1097
315600,0.9788,0.1097
316200,0.9788,0.1097
316800,0.9788,0.1097
317400,0.9788,0.1097
318000,0.9788,0.1097
318600,0.9788,0.1097
319200,0.9788,0.1097
319800,0.9788,0.1097
320400,0.9788,0.1097
321000,0.9788,0.1097
321600,0.9788,0.1097
322200,0.9788,0.1097
322800,0.9788,0.1097
323400,0.9788,0.1097
324000,0.9788,0.1097
324600,0.9788,0.1097
325200,0.9788,0.1097
325800,0.9788,0.1097
326400,0.9788,0.1097
327000,0.9788,0.1097
327600,0.9788,0.1097
328200,0.9788,0.1097
328800,0.9788,0.1097
329400,0.9788,0.1097
330000,0.9788,0.1097
330600,0.9788,0.1097
331200,0.9788,0.1097
331800,0.9788,0.1097
332400,0.9799,0.1076
333000,0.9799,0.1076
333600,0.9799,0.1076
334200,0.9799,0.1076
334800,0.9799,0.1076
335400,0.9799,0.1076
336000,0.9815,0.1074
336600,0.9815,0.1074
337200,0.9815,0.1074
337800,0.9815,0.1074
338400,0.9815,0.1074
339000,0.9815,0.1074
339600,0.9815,0.1074
340200,0.9831,0.0961
340800,0.9831,0.0961
341400,0.9831,0.0961
342000,0.9831,0.0961
342600,0.9831,0.0961
343200,0.9831,0.0961
343800,0.9843,0.0944
344400,0.9843,0.0944
345000,0.9843,0.0944
345600,0.9843,0.0944
346200,0.9843,0.0944
346800,0.9843,0.0944
347400,0.9843,0.0944
348000,0.9843,0.0944
348600,0.9843,0.0944
349200,0.9843,0.0944
349800,0.9843,0.0944
350400,0.9843,0.0944
351000,0.9843,0.0944
351600,0.9843,0.0944
352200,0.9843,0.0944
352800,0.9843,0.0944
353400,0.9860,0.0830
354000,0.9860,0.0830
354600,0.9860,0.0830
355200,0.9860,0.0830
355800,0.9860,0.0830
356400,0.9860,0.0830
357000,0.9860,0.0830
357600,0.9860,0.0830
358200,0.9860,0.0830
358800,0.9860,0.0830
359400,0.9860,0.0830
360000,0.9860,0.0830
360600,0.9860,0.0830
361200,0.9860,0.0830
361800,0.9893,0.0603
362400,0.9893,0.0603
363000,0.9893,0.0603
363600,0.9893,0.0603
364200,0.9893,0.0603
364800,0.9905,0.0587
365400,0.9905,0.0587
366000,0.9905,0.0587
366600,0.9905,0.0587
367200,0.9905,0.0587
367800,0.9905,0.0587
368400,0.9905,0.0587
369000,0.9905,0.0587
369600,0.9905,0.0587
370200,0.9905,0.0587
370800,0.9905,0.0587
371400,0.9905,0.0587
372000,0.9905,0.0587
372600,0.9905,0.0587
373200,0.9905,0.0587
373800,0.9905,0.0587
374400,0.9905,0.0587
375000,0.9905,0.0587
375600,0.9905,0.0587
376200,0.9905,0.0587
376800,0.9905,0.0587
377400,0.9905,0.0587
378000,0.9905,0.0587
378600,0.9905,0.0587
379200,0.9905,0.0587
379800,0.9905,0.0587
380400,0.9905,0.0587
381000,0.9905,0.0587
381600,0.9905,0.0587
382200,0.9922,0.0472
382800,0.9922,0.0472
383400,0.9922,0.0472
384000,0.9922,0.0472
384600,0.9922,0.0472
385200,0.9922,0.0472
385800,0.9922,0.0472
386400,0.9922,0.0472
387000,0.9922,0.0472
387600,0.9922,0.0472
388200,0.9922,0.0472
388800,0.9922,0.0472
389400,0.9922,0.0472
390000,0.9922,0.0472
390600,0.9922,0.0472
391200,0.9922,0.0472
391800,0.9922,0.0472
392400,0.9922,0.0472
393000,0.9922,0.0472
393600,0.9922,0.0472
394200,0.9938,0.0358
394800,0.9938,0.0358
395400,0.9938,0.0358
396000,0.9938,0.0358
396600,0.9938,0.0358
397200,0.9938,0.0358
397800,0.9938,0.0358
398400,0.9938,0.0358
399000,0.9938,0.0358
399600,0.9938,0.0358
400200,0.9938,0.0358
400800,0.9938,0.0358
401400,0.9938,0.0358
402000,0.9938,0.0358
402600,0.9938,0.0358
403200,0.9938,0.0358
403800,0.9938,0.0358
404400,0.9938,0.0358
405000,0.9938,0.0358
405600,0.9938,0.0358
406200,0.9938,0.0358
406800,0.9938,0.0358
407400,0.9938,0.0358
408000,0.9938,0.0358
408600,0.9938,0.0358
409200,0.9938,0.0358
409800,0.9938,0.0358
410400,0.9938,0.0358
411000,0.9938,0.0358
411600,0.9938,0.0358
412200,0.9938,0.0358
412800,0.9938,0.0358
413400,0.9938,0.0358
414000,0.9938,0.0358
414600,0.9938,0.0358
415200,0.9938,0.0358
415800,0.9938,0.0358
416400,0.9938,0.0358
417000,0.9938,0.0358
417600,0.9938,0.0358
418200,0.9938,0.0358
418800,0.9938,0.0358
419400,0.9938,0.0358
420000,0.9938,0.0358
420600,0.9938,0.0358
421200,0.9938,0.0358
421800,0.9955,0.0246
422400,0.9955,0.0246
423000,0.9955,0.0246
423600,0.9955,0.0246
424200,0.9955,0.0246
424800,0.9955,0.0246
425400,0.9955,0.0246
426000,0.9955,0.0246
426600,0.9955,0.0246
427200,0.9955,0.0246
427800,0.9955,0.0246
428400,0.9955,0.0246
429000,0.9972,0.0141
429600,0.9972,0.0141
430200,0.9972,0.0141
430800,0.9972,0.0141
431400,0.9972,0.0141
432000,0.9972,0.0141
432600,0.9972,0.0141
433200,0.9972,0.0141
433800,0.9972,0.0141
434400,0.9972,0.0141
435000,0.9972,0.0141
435600,0.9972,0.0141
436200,0.9972,0.0141
436800,0.9972,0.0141
437400,0.9972,0.0141
438000,0.9972,0.0141
438600,0.9972,0.0141
439200,0.9972,0.0141
439800,0.9972,0.0141
440400,0.9972,0.0141
441000,0.9972,0.0141
441600,0.9972,0.0141
442200,0.9972,0.0141
442800,0.9972,0.0141
443400,0.9972,0.0141
444000,0.9972,0.0141
444600,0.9972,0.0141
445200,0.9972,0.0141
445800,0.9983,0.0117
446400,0.9983,0.0117
447000,0.9983,0.0117
447600,0.9983,0.0117
448200,0.9983,0.0117
448800,1.0000,0.0000
