step, mean infection rate, std. dev
0,0.0126,0.0008
600,0.0154,0.0061
1200,0.0196,0.0116
1800,0.0229,0.0144
2400,0.0259,0.0183
3000,0.0317,0.0233
3600,0.0387,0.0304
4200,0.0459,0.0350
4800,0.0559,0.0436
5400,0.0669,0.0557
6000,0.0759,0.0644
6600,0.0914,0.0773
7200,0.1052,0.0860
7800,0.1238,0.0987
8400,0.1445,0.1133
9000,0.1683,0.1239
9600,0.1957,0.1410
10200,0.2239,0.1547
10800,0.2580,0.1713
11400,0.2817,0.1767
12000,0.3177,0.1893
12600,0.3576,0.1977
13200,0.3989,0.2068
13800,0.4345,0.2134
14400,0.4819,0.2125
15000,0.5211,0.2154
15600,0.5618,0.2135
16200,0.5951,0.2114
16800,0.6327,0.2059
17400,0.6739,0.1986
18000,0.7108,0.1898
18600,0.7444,0.1840
19200,0.7701,0.1739
19800,0.8005,0.1625
20400,0.8262,0.1493
21000,0.8484,0.1413
21600,0.8642,0.1357
22200,0.8812,0.1282
22800,0.8963,0.1202
23400,0.9103,0.1155
24000,0.9224,0.1106
24600,0.9324,0.1081
25200,0.9408,0.1055
25800,0.9496,0.0990
26400,0.9564,0.0894
27000,0.9621,0.0812
27600,0.9679,0.0769
28200,0.9719,0.0698
28800,0.9747,0.0678
29400,0.9782,0.0639
30000,0.9811,0.0545
30600,0.9830,0.0490
31200,0.9850,0.0429
31800,0.9883,0.0388
32400,0.9901,0.0349
33000,0.9914,0.0328
33600,0.9928,0.0307
34200,0.9942,0.0232
34800,0.9950,0.0232
35400,0.9954,0.0231
36000,0.9957,0.0231
36600,0.9960,0.0212
37200,0.9970,0.0174
37800,0.9976,0.0136
38400,0.9981,0.0134
39000,0.9984,0.0115
39600,0.9986,0.0096
40200,0.9989,0.0077
40800,0.9992,0.0058
41400,0.9992,0.0058
42000,0.9992,0.0058
42600,0.9992,0.0058
43200,0.9992,0.0058
43800,0.9992,0.0058
44400,0.9992,0.0058
45000,0.9992,0.0058
45600,0.9995,0.0038
46200,0.9995,0.0038
46800,0.9995,0.0038
47400,0.9995,0.0038
48000,0.9995,0.0038
48600,0.9995,0.0038
49200,0.9995,0.0038
49800,0.9995,0.0038
50400,0.9997,0.0019
51000,0.9997,0.0019
51600,0.9997,0.0019
52200,0.9997,0.0019
52800,0.9997,0.0019
53400,0.9997,0.0019
54000,0.9997,0.0019
54600,0.9997,0.0019
55200,0.9997,0.0019
55800,0.9997,0.0019
56400,0.9997,0.0019
57000,0.9997,0.0019
57600,0.9997,0.0019
58200,0.9997,0.0019
58800,1.0000,0.0000
