step, mean infection rate, std. dev
0,0.0126,0.0008
600,0.0141,0.0041
1200,0.0151,0.0050
1800,0.0171,0.0069
2400,0.0183,0.0093
3000,0.0203,0.0123
3600,0.0218,0.0130
4200,0.0240,0.0154
4800,0.0260,0.0175
5400,0.0289,0.0185
6000,0.0326,0.0208
6600,0.0361,0.0236
7200,0.0399,0.0251
7800,0.0443,0.0292
8400,0.0476,0.0322
9000,0.0532,0.0360
9600,0.0585,0.0387
10200,0.0624,0.0399
10800,0.0685,0.0453
11400,0.0742,0.0496
12000,0.0826,0.0596
12600,0.0912,0.0667
13200,0.0997,0.0710
13800,0.1089,0.0778
14400,0.1193,0.0836
15000,0.1306,0.0918
15600,0.1416,0.0964
16200,0.1512,0.1020
16800,0.1666,0.1105
17400,0.1810,0.1176
18000,0.1986,0.1267
18600,0.2153,0.1321
19200,0.2302,0.1405
19800,0.2468,0.1479
20400,0.2648,0.1537
21000,0.2851,0.1626
21600,0.3053,0.1732
22200,0.3260,0.1846
22800,0.3484,0.1943
23400,0.3660,0.2020
24000,0.3898,0.2102
24600,0.4087,0.2118
25200,0.4318,0.2131
25800,0.4547,0.2212
26400,0.4771,0.2269
27000,0.4977,0.2331
27600,0.5201,0.2328
28200,0.5443,0.2368
28800,0.5643,0.2390
29400,0.5832,0.2388
30000,0.6032,0.2387
30600,0.6241,0.2349
31200,0.6451,0.2343
31800,0.6657,0.2315
32400,0.6861,0.2302
33000,0.7056,0.2288
33600,0.7226,0.2244
34200,0.7370,0.2217
34800,0.7542,0.2151
35400,0.7674,0.2110
36000,0.7819,0.2048
36600,0.7947,0.1971
37200,0.8093,0.1890
37800,0.8229,0.1815
38400,0.8364,0.1725
39000,0.8458,0.1691
39600,0.8567,0.1592
40200,0.8653,0.1510
40800,0.8780,0.1424
41400,0.8883,0.1356
42000,0.8979,0.1292
42600,0.9056,0.1231
43200,0.9127,0.1182
43800,0.9185,0.1145
44400,0.9266,0.1057
45000,0.9341,0.0969
45600,0.9423,0.0894
46200,0.9484,0.0837
46800,0.9532,0.0793
47400,0.9572,0.0747
48000,0.9603,0.0678
48600,0.9646,0.0610
49200,0.9680,0.0573
49800,0.9713,0.0536
50400,0.9737,0.0484
51000,0.9763,0.0446
51600,0.9788,0.0391
52200,0.9812,0.0362
52800,0.9834,0.0340
53400,0.9849,0.0322
54000,0.9872,0.0297
54600,0.9885,0.0256
55200,0.9893,0.0232
55800,0.9908,0.0211
56400,0.9913,0.0210
57000,0.9924,0.0202
57600,0.9937,0.0184
58200,0.9939,0.0184
58800,0.9947,0.0182
59400,0.9955,0.0167
60000,0.9962,0.0139
60600,0.9965,0.0138
61200,0.9973,0.0127
61800,0.9975,0.0126
62400,0.9975,0.0126
63000,0.9980,0.0106
63600,0.9982,0.0089
64200,0.9982,0.0089
64800,0.9987,0.0057
65400,0.9987,0.0057
66000,0.9987,0.0057
66600,0.9987,0.0057
67200,0.9990,0.0042
67800,0.9992,0.0039
68400,0.9992,0.0039
69000,0.9992,0.0039
69600,0.9992,0.0039
70200,0.9992,0.0039
70800,0.9992,0.0039
71400,0.9992,0.0039
72000,0.9995,0.0026
72600,0.9995,0.0026
73200,0.9995,0.0026
73800,0.9995,0.0026
74400,0.9995,0.0026
75000,0.9995,0.0026
75600,0.9995,0.0026
76200,0.9995,0.0026
76800,0.9995,0.0026
77400,0.9995,0.0026
78000,0.9995,0.0026
78600,0.9995,0.0026
79200,0.9995,0.0026
79800,0.9995,0.0026
80400,0.9997,0.0019
81000,1.0000,0.0000
