step, mean infection rate, std. dev
0,0.0494,0.0112
600,0.0505,0.0136
1200,0.0516,0.0165
1800,0.0523,0.0164
2400,0.0549,0.0184
3000,0.0549,0.0184
3600,0.0570,0.0206
4200,0.0570,0.0206
4800,0.0593,0.0235
5400,0.0593,0.0235
6000,0.0593,0.0235
6600,0.0604,0.0270
7200,0.0614,0.0277
7800,0.0624,0.0299
8400,0.0624,0.0299
9000,0.0624,0.0299
9600,0.0624,0.0299
10200,0.0624,0.0299
10800,0.0632,0.0298
11400,0.0632,0.0298
12000,0.0642,0.0302
12600,0.0652,0.0304
13200,0.0680,0.0334
13800,0.0710,0.0383
14400,0.0752,0.0429
15000,0.0769,0.0435
15600,0.0804,0.0439
16200,0.0818,0.0448
16800,0.0818,0.0448
17400,0.0831,0.0438
18000,0.0851,0.0456
18600,0.0860,0.0462
19200,0.0880,0.0500
19800,0.0896,0.0520
20400,0.0896,0.0520
21000,0.0935,0.0541
21600,0.0954,0.0558
22200,0.0961,0.0557
22800,0.1001,0.0604
23400,0.1031,0.0616
24000,0.1043,0.0646
24600,0.1073,0.0664
25200,0.1108,0.0697
25800,0.1123,0.0698
26400,0.1145,0.0687
27000,0.1145,0.0687
27600,0.1187,0.0729
28200,0.1209,0.0764
28800,0.1219,0.0784
29400,0.1226,0.0786
30000,0.1237,0.0787
30600,0.1289,0.0844
31200,0.1297,0.0838
31800,0.1343,0.0836
32400,0.1355,0.0829
33000,0.1373,0.0856
33600,0.1405,0.0866
34200,0.1414,0.0874
34800,0.1441,0.0894
35400,0.1471,0.0914
36000,0.1497,0.0942
36600,0.1520,0.0961
37200,0.1539,0.0948
37800,0.1554,0.0937
38400,0.1564,0.0934
39000,0.1645,0.0977
39600,0.1665,0.1009
40200,0.1687,0.1022
40800,0.1740,0.1053
41400,0.1740,0.1053
42000,0.1740,0.1053
42600,0.1772,0.1042
43200,0.1822,0.1057
43800,0.1871,0.1083
44400,0.1901,0.1115
45000,0.1976,0.1189
45600,0.2004,0.1215
46200,0.2062,0.1230
46800,0.2136,0.1282
47400,0.2169,0.1303
48000,0.2194,0.1322
48600,0.2279,0.1376
49200,0.2299,0.1384
49800,0.2324,0.1409
50400,0.2355,0.1457
51000,0.2375,0.1452
51600,0.2421,0.1448
52200,0.2495,0.1493
52800,0.2552,0.1522
53400,0.2576,0.1528
54000,0.2620,0.1547
54600,0.2685,0.1559
55200,0.2740,0.1580
55800,0.2790,0.1599
56400,0.2829,0.1610
57000,0.2852,0.1643
57600,0.2915,0.1676
58200,0.2946,0.1690
58800,0.2980,0.1705
59400,0.3025,0.1714
60000,0.3082,0.1760
60600,0.3155,0.1786
61200,0.3199,0.1821
61800,0.3217,0.1828
62400,0.3306,0.1882
63000,0.3328,0.1898
63600,0.3408,0.1915
64200,0.3425,0.1927
64800,0.3475,0.1939
65400,0.3524,0.2002
66000,0.3549,0.1987
66600,0.3587,0.1992
67200,0.3617,0.1979
67800,0.3677,0.1956
68400,0.3766,0.1956
69000,0.3825,0.1979
69600,0.3864,0.1988
70200,0.3895,0.1990
70800,0.3957,0.2005
71400,0.3999,0.2033
72000,0.4048,0.2046
72600,0.4096,0.2075
73200,0.4163,0.2102
73800,0.4185,0.2108
74400,0.4237,0.2099
75000,0.4264,0.2116
75600,0.4289,0.2086
76200,0.4334,0.2057
76800,0.4434,0.2114
77400,0.4461,0.2132
78000,0.4486,0.2139
78600,0.4565,0.2105
79200,0.4589,0.2113
79800,0.4634,0.2116
80400,0.4675,0.2145
81000,0.4741,0.2112
81600,0.4796,0.2128
82200,0.4814,0.2129
82800,0.4865,0.2152
83400,0.4922,0.2167
84000,0.4937,0.2174
84600,0.5016,0.2209
85200,0.5058,0.2209
85800,0.5120,0.2205
86400,0.5169,0.2213
87000,0.5258,0.2218
87600,0.5303,0.2177
88200,0.5363,0.2168
88800,0.5395,0.2165
89400,0.5422,0.2173
90000,0.5498,0.2207
90600,0.5541,0.2233
91200,0.5590,0.2205
91800,0.5670,0.2225
92400,0.5692,0.2235
93000,0.5739,0.2204
93600,0.5782,0.2200
94200,0.5824,0.2192
94800,0.5880,0.2182
95400,0.5937,0.2188
96000,0.5975,0.2195
96600,0.6022,0.2192
97200,0.6085,0.2172
97800,0.6135,0.2184
98400,0.6178,0.2148
99000,0.6211,0.2137
99600,0.6258,0.2161
100200,0.6296,0.2151
100800,0.6334,0.2159
101400,0.6388,0.2167
102000,0.6425,0.2166
102600,0.6473,0.2157
103200,0.6524,0.2119
103800,0.6583,0.2098
104400,0.6629,0.2091
105000,0.6674,0.2077
105600,0.6712,0.2082
106200,0.6764,0.2090
106800,0.6806,0.2066
107400,0.6841,0.2060
108000,0.6940,0.2023
108600,0.6952,0.2018
109200,0.6986,0.2007
109800,0.6993,0.2012
110400,0.7012,0.1999
111000,0.7099,0.2035
111600,0.7152,0.2033
112200,0.7177,0.2048
112800,0.7193,0.2059
113400,0.7231,0.2021
114000,0.7248,0.2006
114600,0.7290,0.1958
115200,0.7317,0.1947
115800,0.7392,0.1956
116400,0.7421,0.1942
117000,0.7460,0.1960
117600,0.7514,0.1982
118200,0.7532,0.1988
118800,0.7572,0.2005
119400,0.7580,0.2004
120000,0.7624,0.1985
120600,0.7663,0.1980
121200,0.7708,0.1948
121800,0.7735,0.1934
122400,0.7773,0.1929
123000,0.7789,0.1921
123600,0.7818,0.1905
124200,0.7829,0.1898
124800,0.7862,0.1873
125400,0.7881,0.1870
126000,0.7910,0.1859
126600,0.7917,0.1861
127200,0.7954,0.1856
127800,0.8008,0.1851
128400,0.8021,0.1841
129000,0.8074,0.1828
129600,0.8152,0.1836
130200,0.8175,0.1840
130800,0.8175,0.1840
131400,0.8209,0.1819
132000,0.8209,0.1819
132600,0.8231,0.1803
133200,0.8261,0.1783
133800,0.8272,0.1782
134400,0.8281,0.1785
135000,0.8300,0.1763
135600,0.8331,0.1752
136200,0.8349,0.1762
136800,0.8367,0.1744
137400,0.8378,0.1745
138000,0.8385,0.1751
138600,0.8427,0.1722
139200,0.8471,0.1693
139800,0.8471,0.1693
140400,0.8479,0.1695
141000,0.8510,0.1701
141600,0.8510,0.1701
142200,0.8538,0.1668
142800,0.8549,0.1627
143400,0.8577,0.1604
144000,0.8597,0.1584
144600,0.8597,0.1584
145200,0.8606,0.1589
145800,0.8613,0.1594
146400,0.8613,0.1594
147000,0.8654,0.1599
147600,0.8654,0.1599
148200,0.8662,0.1603
148800,0.8691,0.1574
149400,0.8721,0.1582
150000,0.8745,0.1538
150600,0.8765,0.1530
151200,0.8775,0.1533
151800,0.8796,0.1490
152400,0.8804,0.1493
153000,0.8821,0.1460
153600,0.8866,0.1434
154200,0.8882,0.1416
154800,0.8914,0.1394
155400,0.8924,0.1389
156000,0.8934,0.1378
156600,0.8934,0.1378
157200,0.8964,0.1358
157800,0.8975,0.1344
158400,0.8995,0.1324
159000,0.9015,0.1299
159600,0.9022,0.1302
160200,0.9035,0.1284
160800,0.9042,0.1284
161400,0.9048,0.1266
162000,0.9069,0.1258
162600,0.9105,0.1245
163200,0.9146,0.1214
163800,0.9165,0.1194
164400,0.9173,0.1198
165000,0.9189,0.1176
165600,0.9199,0.1176
166200,0.9199,0.1176
166800,0.9216,0.1157
167400,0.9249,0.1148
168000,0.9255,0.1134
168600,0.9261,0.1123
169200,0.9261,0.1123
169800,0.9273,0.1128
170400,0.9282,0.1132
171000,0.9307,0.1119
171600,0.9318,0.1117
172200,0.9328,0.1113
172800,0.9345,0.1107
173400,0.9345,0.1107
174000,0.9351,0.1098
174600,0.9357,0.1092
175200,0.9376,0.1096
175800,0.9386,0.1099
176400,0.9409,0.1065
177000,0.9409,0.1065
177600,0.9431,0.1058
178200,0.9431,0.1058
178800,0.9453,0.0998
179400,0.9472,0.0983
180000,0.9507,0.0894
180600,0.9519,0.0888
181200,0.9530,0.0878
181800,0.9530,0.0878
182400,0.9537,0.0881
183000,0.9537,0.0881
183600,0.9544,0.0873
184200,0.9544,0.0873
184800,0.9552,0.0876
185400,0.9552,0.0876
186000,0.9567,0.0863
186600,0.9584,0.0853
187200,0.9584,0.0853
187800,0.9595,0.0849
188400,0.9605,0.0837
189000,0.9605,0.0837
189600,0.9627,0.0835
190200,0.9627,0.0835
190800,0.9627,0.0835
191400,0.9627,0.0835
192000,0.9627,0.0835
192600,0.9650,0.0830
193200,0.9664,0.0831
193800,0.9664,0.0831
194400,0.9675,0.0761
195000,0.9687,0.0751
195600,0.9699,0.0742
196200,0.9699,0.0742
196800,0.9699,0.0742
197400,0.9699,0.0742
198000,0.9720,0.0673
198600,0.9720,0.0673
199200,0.9720,0.0673
199800,0.9720,0.0673
200400,0.9729,0.0667
201000,0.9729,0.0667
201600,0.9729,0.0667
202200,0.9737,0.0668
202800,0.9737,0.0668
203400,0.9763,0.0596
204000,0.9763,0.0596
204600,0.9763,0.0596
205200,0.9783,0.0586
205800,0.9783,0.0586
206400,0.9783,0.0586
207000,0.9783,0.0586
207600,0.9783,0.0586
208200,0.9808,0.0581
208800,0.9808,0.0581
209400,0.9808,0.0581
210000,0.9808,0.0581
210600,0.9808,0.0581
211200,0.9808,0.0581
211800,0.9808,0.0581
212400,0.9808,0.0581
213000,0.9808,0.0581
213600,0.9808,0.0581
214200,0.9819,0.0511
214800,0.9819,0.0511
215400,0.9837,0.0508
216000,0.9847,0.0507
216600,0.9847,0.0507
217200,0.9847,0.0507
217800,0.9847,0.0507
218400,0.9847,0.0507
219000,0.9847,0.0507
219600,0.9847,0.0507
220200,0.9847,0.0507
220800,0.9858,0.0439
221400,0.9870,0.0434
222000,0.9880,0.0431
222600,0.9889,0.0429
223200,0.9889,0.0429
223800,0.9900,0.0361
224400,0.9900,0.0361
225000,0.9900,0.0361
225600,0.9900,0.0361
226200,0.9900,0.0361
226800,0.9911,0.0299
227400,0.9923,0.0246
228000,0.9923,0.0246
228600,0.9923,0.0246
229200,0.9923,0.0246
229800,0.9923,0.0246
230400,0.9923,0.0246
231000,0.9923,0.0246
231600,0.9923,0.0246
232200,0.9923,0.0246
232800,0.9923,0.0246
233400,0.9923,0.0246
234000,0.9923,0.0246
234600,0.9923,0.0246
235200,0.9923,0.0246
235800,0.9923,0.0246
236400,0.9923,0.0246
237000,0.9923,0.0246
237600,0.9934,0.0208
238200,0.9934,0.0208
238800,0.9934,0.0208
239400,0.9934,0.0208
240000,0.9934,0.0208
240600,0.9944,0.0168
241200,0.9944,0.0168
241800,0.9944,0.0168
242400,0.9944,0.0168
243000,0.9944,0.0168
243600,0.9944,0.0168
244200,0.9944,0.0168
244800,0.9944,0.0168
245400,0.9944,0.0168
246000,0.9944,0.0168
246600,0.9944,0.0168
247200,0.9944,0.0168
247800,0.9944,0.0168
248400,0.9944,0.0168
249000,0.9944,0.0168
249600,0.9944,0.0168
250200,0.9944,0.0168
250800,0.9944,0.0168
251400,0.9944,0.0168
252000,0.9944,0.0168
252600,0.9944,0.0168
253200,0.9944,0.0168
253800,0.9944,0.0168
254400,0.9944,0.0168
255000,0.9955,0.0152
255600,0.9955,0.0152
256200,0.9955,0.0152
256800,0.9955,0.0152
257400,0.9955,0.0152
258000,0.9966,0.0135
258600,0.9966,0.0135
259200,0.9966,0.0135
259800,0.9966,0.0135
260400,0.9966,0.0135
261000,0.9966,0.0135
261600,0.9966,0.0135
262200,0.9966,0.0135
262800,0.9966,0.0135
263400,0.9966,0.0135
264000,0.9966,0.0135
264600,0.9966,0.0135
265200,0.9966,0.0135
265800,0.9966,0.0135
266400,0.9966,0.0135
267000,0.9966,0.0135
267600,0.9978,0.0106
268200,0.9978,0.0106
268800,0.9978,0.0106
269400,0.9978,0.0106
270000,0.9978,0.0106
270600,0.9978,0.0106
271200,0.9978,0.0106
271800,0.9978,0.0106
272400,0.9978,0.0106
273000,0.9978,0.0106
273600,0.9978,0.0106
274200,0.9978,0.0106
274800,0.9978,0.0106
275400,0.9978,0.0106
276000,0.9978,0.0106
276600,0.9978,0.0106
277200,0.9978,0.0106
