step, mean infection rate, std. dev
0,0.0248,0.0033
600,0.0313,0.0149
1200,0.0339,0.0169
1800,0.0363,0.0178
2400,0.0405,0.0216
3000,0.0429,0.0227
3600,0.0492,0.0289
4200,0.0548,0.0365
4800,0.0585,0.0401
5400,0.0654,0.0434
6000,0.0745,0.0543
6600,0.0778,0.0549
7200,0.0854,0.0591
7800,0.0968,0.0681
8400,0.1058,0.0751
9000,0.1145,0.0822
9600,0.1262,0.0930
10200,0.1331,0.1003
10800,0.1378,0.1058
11400,0.1475,0.1135
12000,0.1591,0.1218
12600,0.1691,0.1263
13200,0.1774,0.1333
13800,0.1927,0.1417
14400,0.2104,0.1498
15000,0.2227,0.1590
15600,0.2418,0.1626
16200,0.2552,0.1712
16800,0.2691,0.1798
17400,0.2858,0.1906
18000,0.2982,0.1969
18600,0.3200,0.2060
19200,0.3351,0.2084
19800,0.3492,0.2130
20400,0.3657,0.2192
21000,0.3827,0.2272
21600,0.4058,0.2345
22200,0.4184,0.2362
22800,0.4405,0.2411
23400,0.4582,0.2485
24000,0.4709,0.2518
24600,0.4895,0.2564
25200,0.5019,0.2561
25800,0.5157,0.2558
26400,0.5267,0.2580
27000,0.5432,0.2590
27600,0.5630,0.2585
28200,0.5774,0.2538
28800,0.5907,0.2584
29400,0.6080,0.2587
30000,0.6287,0.2522
30600,0.6420,0.2505
31200,0.6567,0.2483
31800,0.6684,0.2450
32400,0.6808,0.2414
33000,0.6935,0.2397
33600,0.7028,0.2378
34200,0.7139,0.2350
34800,0.7304,0.2282
35400,0.7423,0.2256
36000,0.7504,0.2257
36600,0.7641,0.2212
37200,0.7767,0.2168
37800,0.7906,0.2170
38400,0.8020,0.2131
39000,0.8139,0.2045
39600,0.8223,0.1968
40200,0.8334,0.1908
40800,0.8428,0.1880
41400,0.8531,0.1856
42000,0.8593,0.1809
42600,0.8678,0.1780
43200,0.8746,0.1747
43800,0.8777,0.1698
44400,0.8863,0.1602
45000,0.8918,0.1568
45600,0.8957,0.1533
46200,0.9022,0.1464
46800,0.9106,0.1406
47400,0.9131,0.1369
48000,0.9156,0.1325
48600,0.9234,0.1233
49200,0.9270,0.1227
49800,0.9300,0.1213
50400,0.9326,0.1219
51000,0.9401,0.1104
51600,0.9427,0.1112
52200,0.9446,0.1088
52800,0.9478,0.1001
53400,0.9494,0.1001
54000,0.9520,0.0961
54600,0.9557,0.0881
55200,0.9587,0.0850
55800,0.9600,0.0825
56400,0.9630,0.0772
57000,0.9651,0.0744
57600,0.9662,0.0724
58200,0.9690,0.0660
58800,0.9726,0.0613
59400,0.9747,0.0587
60000,0.9752,0.0567
60600,0.9758,0.0563
61200,0.9767,0.0541
61800,0.9783,0.0530
62400,0.9799,0.0485
63000,0.9814,0.0458
63600,0.9832,0.0418
64200,0.9836,0.0399
64800,0.9857,0.0352
65400,0.9863,0.0334
66000,0.9873,0.0313
66600,0.9879,0.0306
67200,0.9885,0.0306
67800,0.9885,0.0306
68400,0.9915,0.0195
69000,0.9919,0.0194
69600,0.9928,0.0176
70200,0.9943,0.0160
70800,0.9943,0.0160
71400,0.9943,0.0160
72000,0.9948,0.0158
72600,0.9953,0.0134
73200,0.9953,0.0134
73800,0.9953,0.0134
74400,0.9963,0.0116
75000,0.9963,0.0116
75600,0.9968,0.0104
76200,0.9968,0.0104
76800,0.9973,0.0081
77400,0.9978,0.0074
78000,0.9978,0.0074
78600,0.9978,0.0074
79200,0.9978,0.0074
79800,0.9978,0.0074
80400,0.9983,0.0068
81000,0.9989,0.0054
81600,0.9989,0.0054
82200,0.9989,0.0054
82800,0.9989,0.0054
83400,0.9989,0.0054
84000,0.9989,0.0054
84600,0.9995,0.0038
85200,1.0000,0.0000
