step, mean infection rate, std. dev
0,0.0167,0.0015
600,0.0177,0.0044
1200,0.0191,0.0064
1800,0.0207,0.0091
2400,0.0229,0.0108
3000,0.0243,0.0132
3600,0.0278,0.0160
4200,0.0291,0.0178
4800,0.0304,0.0188
5400,0.0324,0.0217
6000,0.0339,0.0241
6600,0.0351,0.0252
7200,0.0362,0.0266
7800,0.0376,0.0271
8400,0.0395,0.0301
9000,0.0417,0.0335
9600,0.0441,0.0372
10200,0.0475,0.0397
10800,0.0499,0.0424
11400,0.0512,0.0437
12000,0.0541,0.0461
12600,0.0587,0.0515
13200,0.0616,0.0536
13800,0.0644,0.0558
14400,0.0674,0.0594
15000,0.0728,0.0647
15600,0.0781,0.0666
16200,0.0814,0.0680
16800,0.0853,0.0725
17400,0.0899,0.0747
18000,0.0947,0.0785
18600,0.0989,0.0813
19200,0.1085,0.0894
19800,0.1146,0.0937
20400,0.1198,0.0984
21000,0.1233,0.1007
21600,0.1289,0.1052
22200,0.1346,0.1125
22800,0.1392,0.1173
23400,0.1455,0.1205
24000,0.1541,0.1263
24600,0.1576,0.1297
25200,0.1625,0.1333
25800,0.1704,0.1397
26400,0.1776,0.1447
27000,0.1822,0.1470
27600,0.1908,0.1515
28200,0.1999,0.1530
28800,0.2096,0.1585
29400,0.2180,0.1629
30000,0.2285,0.1663
30600,0.2375,0.1699
31200,0.2474,0.1730
31800,0.2543,0.1775
32400,0.2638,0.1798
33000,0.2734,0.1822
33600,0.2851,0.1870
34200,0.2980,0.1927
34800,0.3073,0.1973
35400,0.3182,0.2026
36000,0.3274,0.2074
36600,0.3406,0.2120
37200,0.3527,0.2159
37800,0.3636,0.2195
38400,0.3794,0.2271
39000,0.3935,0.2286
39600,0.4035,0.2305
40200,0.4145,0.2312
40800,0.4241,0.2328
41400,0.4343,0.2352
42000,0.4444,0.2379
42600,0.4577,0.2370
43200,0.4684,0.2402
43800,0.4817,0.2411
44400,0.4941,0.2458
45000,0.5089,0.2470
45600,0.5226,0.2453
46200,0.5358,0.2470
46800,0.5466,0.2475
47400,0.5587,0.2452
48000,0.5689,0.2443
48600,0.5845,0.2421
49200,0.5982,0.2417
49800,0.6101,0.2418
50400,0.6199,0.2412
51000,0.6311,0.2388
51600,0.6430,0.2380
52200,0.6579,0.2354
52800,0.6684,0.2344
53400,0.6764,0.2339
54000,0.6884,0.2342
54600,0.6995,0.2330
55200,0.7083,0.2320
55800,0.7177,0.2274
56400,0.7287,0.2261
57000,0.7369,0.2242
57600,0.7436,0.2236
58200,0.7514,0.2212
58800,0.7576,0.2203
59400,0.7657,0.2169
60000,0.7743,0.2152
60600,0.7812,0.2130
61200,0.7910,0.2067
61800,0.7953,0.2054
62400,0.8015,0.2038
63000,0.8123,0.1993
63600,0.8198,0.1933
64200,0.8262,0.1889
64800,0.8346,0.1871
65400,0.8401,0.1856
66000,0.8455,0.1785
66600,0.8515,0.1743
67200,0.8577,0.1687
67800,0.8631,0.1660
68400,0.8705,0.1620
69000,0.8772,0.1568
69600,0.8824,0.1525
70200,0.8892,0.1497
70800,0.8929,0.1496
71400,0.8973,0.1459
72000,0.9007,0.1430
72600,0.9037,0.1394
73200,0.9082,0.1352
73800,0.9129,0.1328
74400,0.9153,0.1315
75000,0.9179,0.1284
75600,0.9225,0.1239
76200,0.9252,0.1199
76800,0.9279,0.1160
77400,0.9314,0.1095
78000,0.9354,0.1073
78600,0.9402,0.1006
79200,0.9420,0.0996
79800,0.9451,0.0973
80400,0.9481,0.0933
81000,0.9517,0.0894
81600,0.9560,0.0862
82200,0.9583,0.0833
82800,0.9617,0.0759
83400,0.9634,0.0755
84000,0.9655,0.0713
84600,0.9687,0.0663
85200,0.9710,0.0615
85800,0.9727,0.0603
86400,0.9747,0.0589
87000,0.9757,0.0587
87600,0.9771,0.0563
88200,0.9788,0.0496
88800,0.9794,0.0493
89400,0.9806,0.0482
90000,0.9822,0.0472
90600,0.9838,0.0459
91200,0.9841,0.0456
91800,0.9844,0.0455
92400,0.9848,0.0453
93000,0.9851,0.0432
93600,0.9858,0.0409
94200,0.9865,0.0389
94800,0.9865,0.0389
95400,0.9871,0.0379
96000,0.9875,0.0358
96600,0.9888,0.0319
97200,0.9895,0.0298
97800,0.9898,0.0278
98400,0.9902,0.0276
99000,0.9905,0.0256
99600,0.9909,0.0247
100200,0.9919,0.0207
100800,0.9929,0.0186
101400,0.9929,0.0186
102000,0.9929,0.0186
102600,0.9929,0.0186
103200,0.9936,0.0174
103800,0.9943,0.0166
104400,0.9946,0.0147
105000,0.9949,0.0128
105600,0.9953,0.0123
106200,0.9959,0.0121
106800,0.9959,0.0121
107400,0.9962,0.0116
108000,0.9970,0.0088
108600,0.9973,0.0087
109200,0.9976,0.0069
109800,0.9980,0.0065
110400,0.9980,0.0065
111000,0.9980,0.0065
111600,0.9983,0.0062
112200,0.9986,0.0058
112800,0.9989,0.0054
113400,0.9989,0.0054
114000,0.9993,0.0035
114600,0.9993,0.0035
115200,0.9993,0.0035
115800,0.9993,0.0035
116400,0.9993,0.0035
117000,0.9993,0.0035
117600,0.9993,0.0035
118200,0.9997,0.0024
118800,1.0000,0.0000
